original_jp,original_en,translated,occurrences,containers,notes
"ドラゴンが死んだ際にその命の源が
大粒のルビーへと変化したもの。",Giant ruby formed by a dying dragon's lifeforce.,,3,container-0641.csv container-0644.csv container-0645.csv,
ドラゴンの翼を支える〓丈な骨の結晶。,Crystal of the strong bone that supports a dragon's wing.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓常に美しいドラゴンの美しい角。,The beautiful horn of a particularly beautiful dragon.,,3,container-0641.csv container-0644.csv container-0645.csv,
刃のように鋭いドラゴンの爪の結晶。,"Crystal of a dragon's talon, which is sharp as a blade.",,3,container-0641.csv container-0644.csv container-0645.csv,
"神竜と呼ばれるドラゴンの〓りの源と言われる美しいうろこ。
〓れられただけでその竜は〓り狂うという。","Beautiful scales said to incite the anger of the god of
dragons. The dragon went wild when people got on them.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ドラゴンのうろこ。強者の証と言われる。
これをお守り代わりに身に着ける者も多い。","Scales of a dragon. A symbol of the bearer's might.
Many carry these in place of a good luck charm.",,3,container-0641.csv container-0644.csv container-0645.csv,
魔物のうろこ。高い防御力を持つ。,"Scales of a monster.
They possess great defensive power.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓のうろこ。深い森のように深い緑色を帯びる。,"Scales of a crocodile. 
They are as green as the heart of a forest.",,3,container-0641.csv container-0644.csv container-0645.csv,
虹色に輝く美しいうろこ。,Beautiful scales that shine all the colors of the rainbow.,,3,container-0641.csv container-0644.csv container-0645.csv,
"幾度も攻撃を受け、その役目を終えるに至った盾。
若〓の防御力を帯びる。","An old shield that bears the marks of countless blows.
Still offers a modicum of defense.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔物の王〓。
過〓な装飾が〓されている。","Crown worn by the king of monsters.
Excessively ornate.",,3,container-0641.csv container-0644.csv container-0645.csv,
"は虫類の皮。
〓などの材〓として重宝される。","Skin of an amphibious beast.
Prized as a material for boots.",,3,container-0641.csv container-0644.csv container-0645.csv,
壊れた槍の先。かつての鋭さが見る影も無い。,"Tip of a broken spear.
It has no trace of its former sharpness.",,3,container-0641.csv container-0644.csv container-0645.csv,
巨大なこうもりの羽。,The wing of a giant bat.,,3,container-0641.csv container-0644.csv container-0645.csv,
こうもりの羽の飛膜。軽くて〓丈でよく伸びる。,"Skin membrane of a bat's wing.
Lightweight, strong, and flexible.",,3,container-0641.csv container-0644.csv container-0645.csv,
"傘の語源ともなった伝説の巨大こうもりの羽。
敬意を込めてこう呼ばれる。",Giant bat wing fashioned to provide shelter from the rain.,,3,container-0641.csv container-0644.csv container-0645.csv,
"巨大こうもりの耳。
じ〓うごのような形をしている。",Ear of a giant bat. Shaped like a funnel.,,3,container-0641.csv container-0644.csv container-0645.csv,
猛禽類の猛々しい命の力が宿る結晶。,A crystal holding the intense lifeforce of a bird of prey.,,3,container-0641.csv container-0644.csv container-0645.csv,
飛ぶために必要とされる特別な羽根。,Special wing feather that assists in flight.,,3,container-0641.csv container-0644.csv container-0645.csv,
"雷の力をその身に宿すと言われる
巨鳥の尾にある羽根。","Tail feather of a giant bird. 
Said to contain the power of lightning.",,3,container-0641.csv container-0644.csv container-0645.csv,
"嵐に鳴り響く全ての雷の力を宿すと言われる
巨鳥の尾にある羽根。","Tail feather of a giant bird. Said to contain the power of
all lightning that descends from the storm clouds.",,3,container-0641.csv container-0644.csv container-0645.csv,
"猛禽類の鋭い爪。
〓のようにねじれて獲物を逃さない。","The talon from some type of predatory bird.
It is hooked so that the prey cannot escape.",,3,container-0641.csv container-0644.csv container-0645.csv,
肉食獣の鋭い牙。,The razor fang of a carnivore.,,3,container-0641.csv container-0644.csv container-0645.csv,
肉食獣の鋭い牙。〓病に効く薬になる。,"Sharp tooth of a carnivorous beast. 
A cure for several ailments.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ファイアブレスを作り出す器官。
その器官が持つ炎の力を内に秘めた真紅の結晶。","Red crystal containing the fire-making power of the organ
responsible for firebreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ファイアブレスを作り出す器官。
その器官が持つ炎の力を内に秘めた青い結晶。","Blue crystal containing the fire-making power of the organ
responsible for firebreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ファイアブレスを作り出す器官。
その器官が持つ炎の力を内に秘めた緑色の結晶。","Green crystal containing the fire-making power of the organ
responsible for firebreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"アイスブレスを作り出す器官。
その器官が持つ氷の力を内に秘めた真紅の結晶。","Red crystal containing the ice-making power of the organ
responsible for icebreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ポイズンブレスを作り出す器官。
その器官が持つ土の力を内に秘めた真紅の結晶。","Red crystal containing the poison-making power of the organ
responsible for poisonbreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ポイズンブレスを作り出す器官。
その器官が持つ土の力を内に秘めた青い結晶。","Blue crystal containing the poison-making power of the organ
responsible for poisonbreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ポイズンブレスを作り出す器官。
その器官が持つ土の力を内に秘めた緑色の結晶。","Green crystal containing the poison-making power of the organ
responsible for poisonbreath.",,3,container-0641.csv container-0644.csv container-0645.csv,
"虹色に煌めくブレスコア。何が発射されるのかは不明。
結晶となってもその虹色の煌めきは〓在。","Even in crystal form, this breath core shines with the colors
of the rainbow. Who knows what might come out?",,3,container-0641.csv container-0644.csv container-0645.csv,
"様々な用途に使われる獣の毛皮。
保〓性に優れ、寒さに強くなる。","A beast's pelt with various uses. Its heat retention
properties make it effective against the cold.",,3,container-0641.csv container-0644.csv container-0645.csv,
血の〓る肉。その欠片。,Bits of meat dripping with blood.,,3,container-0641.csv container-0644.csv container-0645.csv,
コボルトの投石器のパーツ。,Parts for a kobold slingshot.,,3,container-0641.csv container-0644.csv container-0645.csv,
コボルトの槍のパーツ。,Parts for a kobold lance.,,3,container-0641.csv container-0644.csv container-0645.csv,
コボルトの槌のパーツ。,Parts for a kobold hammer.,,3,container-0641.csv container-0644.csv container-0645.csv,
"古びた銅〓。
若いコボルトの〓刻が〓されている。","An old copper coin. 
On it is depicted a young kobold.",,3,container-0641.csv container-0644.csv container-0645.csv,
"古びた銀〓。
中年のコボルトの〓刻が〓されている。","An old silver coin. 
On it is depicted a middle-aged kobold.",,3,container-0641.csv container-0644.csv container-0645.csv,
"古びた金〓。
口〓を〓えた〓コボルトの〓愛に満ちた表情が〓られている。","An old gold coin. On it is depicted an elderly kobold. 
He has a long, thick beard and kindly expression.",,3,container-0641.csv container-0644.csv container-0645.csv,
"古びた〓〓。持つとピリピリする。
〓に稲妻のルーンが刻まれたコボルトの〓が〓られている。","An old coin. Its touch sends shockwaves through the body. The
kobold who carved the lightning rune is depicted on the edge.",,3,container-0641.csv container-0644.csv container-0645.csv,
鉄。その原石。,A nugget of iron ore.,,3,container-0641.csv container-0644.csv container-0645.csv,
巨大な鳥類の手羽。,The joint that powers an enormous flying beast's wing.,,3,container-0641.csv container-0644.csv container-0645.csv,
巨大な鳥類の翼。,Wing of an enormous flying beast.,,3,container-0641.csv container-0644.csv container-0645.csv,
グリフォンの羽根。,A griffon's feather.,,3,container-0641.csv container-0644.csv container-0645.csv,
美しい緑色のグリフォンの羽根。,A beautiful green griffon's feather.,,3,container-0641.csv container-0644.csv container-0645.csv,
真っ白な美しい羽根。,A beautiful white decorative feather.,,3,container-0641.csv container-0644.csv container-0645.csv,
藍色の美しい羽根。,A beautiful blue decorative feather.,,3,container-0641.csv container-0644.csv container-0645.csv,
"切っ先のように鋭く尖った巨大なくちばし。
〓に一撃で敵を仕留める効果を有する。","A gigantic beak with a sharp cutting tip. On rare occasions,
may instantly stop an enemy in its tracks.",,3,container-0641.csv container-0644.csv container-0645.csv,
"鳥類の体毛。
集まると抜〓の保〓性を発揮する。","The down feather of an unknown bird. If you have enough of
them, they can provide great protection against the cold.",,3,container-0641.csv container-0644.csv container-0645.csv,
"とても硬い金色の鉱石。
頭に血が上りやすくなる。","Extremely durable golden mineral. 
Makes the blood rush to the head.",,3,container-0641.csv container-0644.csv container-0645.csv,
純白の巨大な花の花びら。,Petal from a magnificent white flower.,,3,container-0641.csv container-0644.csv container-0645.csv,
血のように赤い巨大な花の花びら。,Petal from a magnificent blood-red flower.,,3,container-0641.csv container-0644.csv container-0645.csv,
強力な毒を持つ種。,Seed possessing potent poison.,,3,container-0641.csv container-0644.csv container-0645.csv,
"毒を吸収してしまう特性を持つ種。
自身も猛毒を持つ。","Seed with the ability to absorb poisons. 
It possesses an extremely potent poison itself.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓に幻覚作用を持つ多年草。
魔術師の〓弐などに使用される。","Herb which causes illusions. 
Apparently, it is used in magic ceremonies.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓虫類の鋭いトゲ。,A sharp stinger from an insect.,,3,container-0641.csv container-0644.csv container-0645.csv,
"〓を封じ込める特性を持つ金属性の〓。
いつもほのかに〓かい。","A metal disc with the ability to seal in heat.
Always warm.",,3,container-0641.csv container-0644.csv container-0645.csv,
甲虫の立派な角。,Prominent horn of a beetle.,,3,container-0641.csv container-0644.csv container-0645.csv,
軽くて〓丈な〓虫の殻。その欠片。,"A fragment of an insect's strong, lightweight carapace.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓攻撃の〓の材〓を作り出す器官。
澄んだ青い色をしている。","An organ that releases bubbles for a bubble attack.
An absurd shade of blue.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓攻撃の〓の材〓を作り出す器官。
エメラルドのような光〓がある。","An organ that releases bubbles for a bubble attack.
Shines like an emerald.",,3,container-0641.csv container-0644.csv container-0645.csv,
魚類の角。剣のように硬く鋭い。,Marine animal's horn. Hard and sharp as a sword.,,3,container-0641.csv container-0644.csv container-0645.csv,
魚類の角。〓のように鋭く〓丈で太い。,"Marine animal's horn. Strong, thick, and sharp like a stake.",,3,container-0641.csv container-0644.csv container-0645.csv,
新鮮な海の幸。何の肉かは不明。,Fresh seafood. It's not clear what creature it was.,,3,container-0641.csv container-0644.csv container-0645.csv,
"体内生成された弾を圧縮空気で飛ばす貝類の器官。
ラッパのように末広がりになっている。","The organ with which shellfish fire stones using pressurized
gas. Widens like a bugle.",,3,container-0641.csv container-0644.csv container-0645.csv,
圧縮空気でツブテを飛ばす貝類の器官。,"The organ with which shellfish fire coarse gravel using
pressurized gas.",,3,container-0641.csv container-0644.csv container-0645.csv,
"血のように赤い貝類の器官。
小さなツブテを矢のようにここから放つ。","Shellfish organ, as red as blood, which shoots small pebbles
like arrows.",,3,container-0641.csv container-0644.csv container-0645.csv,
貝類の体内で硬い石を材〓にして生成された弾丸。,A projectile made from the stones formed in shellfish.,,3,container-0641.csv container-0644.csv container-0645.csv,
"殻と同じ原〓で生成された弾丸。表面の〓旋状の模様が、
命中率を上昇させると言われている。","Projectile made from the same material as a seashell.
The spiral pattern on the surface increases accuracy.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔物の身体で生成された弾丸。
鋼鉄の鎧をも〓々と貫く事からこう呼ばれる。","Projectile formed in monsters' bodies. 
Named for its ability to penetrate iron armor.",,3,container-0641.csv container-0644.csv container-0645.csv,
漆黒のなまめかしい色合いを持つ真珠。,A pearl with an alluring black sheen.,,3,container-0641.csv container-0644.csv container-0645.csv,
貝類の粘液が〓まった塊。,A mass of shellfish glue.,,3,container-0641.csv container-0644.csv container-0645.csv,
動物のように歩き回る植物の根。,Root of a plant that walks around like an animal.,,3,container-0641.csv container-0644.csv container-0645.csv,
しなやかで〓丈な歩行花の〓手。,The supple and pliant arm of the walking flower.,,3,container-0641.csv container-0644.csv container-0645.csv,
先端が剣のように鋭く〓丈な歩行花の〓手。,"Supple arm of the walking flower with tips as sharp as a
swords.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓の大きな塊。,A large mass of wax.,,3,container-0641.csv container-0644.csv container-0645.csv,
奇〓な形の種。どんな植物のものなのかは不明。,"A curiously shaped seed. 
The species to which it belongs is unclear.",,3,container-0641.csv container-0644.csv container-0645.csv,
ドクロを模した仮面の一部。,Part of a mask shaped like a skull.,,3,container-0641.csv container-0644.csv container-0645.csv,
ドクロを模した仮面。,A mask shaped like a skull.,,3,container-0641.csv container-0644.csv container-0645.csv,
"闇の力が封じ込められている結晶。
〓え切れない強大な力が、外に〓れ出している。","A crystal with dark power sealed within.
Unsuppressed power seeps out of it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"混〓の欠片と呼ばれる結晶。
瘴気が漂っている。","A crystal recognized as a sliver of chaos.
A sense of foreboding surrounds it.",,3,container-0641.csv container-0644.csv container-0645.csv,
魂を〓らうと言われる闇を秘めた宝玉。,A gemstone imbued with darkness said to devour souls.,,3,container-0641.csv container-0644.csv container-0645.csv,
"エネルギーを集束させて増〓した後、
一定方向へ放射するという特性を持った結晶。","Crystal that projects a beam in one direction after
concentrating and amplifying energy.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓骨をあしらった〓味の悪いレリーフ。,A tasteless relief carved into a bone.,,3,container-0641.csv container-0644.csv container-0645.csv,
不死者が記したとされる書物。真相は不明。,Said to be written by the undead. Its true nature is unknown.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓似生命体の目玉。,Eyeball of an artificial life form.,,3,container-0641.csv container-0644.csv container-0645.csv,
"偽りの生命を人形に移す際に、その命の炎を収める結晶。
錬金術の英知の結晶でもある。","Crystal that holds the fire of life when an artificial life is
transferred into a doll. A crystal of paramount alchemy.",,3,container-0641.csv container-0644.csv container-0645.csv,
真理が欠けて死となった刻印が〓り込まれた破片。,"The first letter has been erased from this seal, turning its
meaning from ""truth"" to ""death.""",,3,container-0641.csv container-0644.csv container-0645.csv,
空気中で容〓に〓化する金属。,Some type of metal which rusts easily in the air.,,3,container-0641.csv container-0644.csv container-0645.csv,
この世にあらざる魂が赤い炎になったもの。,The red flame of a soul not of this world.,,3,container-0641.csv container-0644.csv container-0645.csv,
この世にあらざる魂が青い炎になったもの。,The blue flame of a soul not of this world.,,3,container-0641.csv container-0644.csv container-0645.csv,
頭部が失われ、完全に壊れてしまった人形。,A broken doll with its head missing.,,3,container-0641.csv container-0644.csv container-0645.csv,
極めて強力な氷の力を宿す宝珠。,Gemstone that holds extremely intense ice power.,,3,container-0641.csv container-0644.csv container-0645.csv,
あらゆるものを貫く、とルーンで書かれた〓文の欠片。,"Fragment with a rune inscription that reads ""pierces all.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓魔の戦いで魔女の術法を跳ね返したとされる鏡。
その欠片。","From a mirror used in the Pleiades War to deflect the spells
of witches. This is just a fragment.",,3,container-0641.csv container-0644.csv container-0645.csv,
"夜中に〓き込むと自分の未来が見えると言われる
悪魔の鏡。","Demon's mirror which shows one's future when peered into at
night.",,3,container-0641.csv container-0644.csv container-0645.csv,
銅〓の金属〓に聖なる刻印が刻まれたアクセサリー。,"Accessory consisting of a holy imprint engraved on a copper
plate.",,3,container-0641.csv container-0644.csv container-0645.csv,
"生〓の血を受ける器。
内側にはどす黒い〓れがこびりついている。","Vessel to hold the blood of a sacrifice. 
A livid substance is stuck to the inside.",,3,container-0641.csv container-0644.csv container-0645.csv,
魂のない者に悪霊を〓依させて縛り付ける魔法の鎖。,A magic chain that binds evil spirits to those without souls.,,3,container-0641.csv container-0644.csv container-0645.csv,
悪魔の力の源とされる角。,Horn believed to be the source of a demon's power.,,3,container-0641.csv container-0644.csv container-0645.csv,
"悪魔の力の源とされる角。
見る者を不安にさせる〓々しい〓囲気を漂わせている。","Horn believed to be the source of a demon's power. 
It strikes terror into the hearts of those who look upon it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"犠牲者の魂を悪魔が結晶化したもの。
夜な夜な〓えて呪詛をささやく。","The soul of a sacrifice crystallized by a demon.
It trembles and whispers a curse every night.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ある〓弐でこの世界に呼び出された宝珠。
持つ者に様々な〓〓をもたらすとされる。","A gem called to this world by some rite. 
It is said to bring plagues upon its holder.",,3,container-0641.csv container-0644.csv container-0645.csv,
"闇の一部がそのまま形になったかのような
深い黒色を持つ悪魔の翼。","Demon wing so black it appears to be a piece of darkness
itself.",,3,container-0641.csv container-0644.csv container-0645.csv,
"その中に落ち込んでしまいそうなくらい深く美しい
闇の色を〓えた悪魔の翼。","Demon wing a shade so deep and beautiful that one feels as
though one might fall into it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"悪魔が死ぬ時に残すという結晶。
命の炎を封じ込めているらしい。","Crystal allegedly left behind by dying demons.
The fire of life appears to be sealed inside.",,3,container-0641.csv container-0644.csv container-0645.csv,
"血のように赤く美しい色をした珠。
不滅を〓〓する不死の一族の心臓と言われる。","Glows a beautiful shade of blood red.
Said to be a heart from the famous species of undead.",,3,container-0641.csv container-0644.csv container-0645.csv,
決して絶える事がないと言われる魔法の炎。,Magical fire which purportedly cannot be extinguished.,,3,container-0641.csv container-0644.csv container-0645.csv,
"ヴァンパイアの力の全てが宿ると言われる牙。
本体から離れた今でも、血を吸収する。","Fang which supposedly holds all of a vampire's power.
Even apart from its body, it still absorbs blood.",,3,container-0641.csv container-0644.csv container-0645.csv,
ヴァンパイアの牙。未だ強い魔力を持つ。,"Fang of a vampire.
Still holds intense magic power.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓刀のように鋭利で〓強なヴァンパイアの爪。
この爪で生じた切り傷は、なかなか治らないという。","Vampire claws hard and sharp as razor blades.
The marks of these claws tend not to heal.",,3,container-0641.csv container-0644.csv container-0645.csv,
"シャープシザーの心臓。
〓れた者はその狂気に〓み込まれてしまうという。","Heart of a Sharp Scissor. 
Said to drive those who touch it insane.",,3,container-0641.csv container-0644.csv container-0645.csv,
"シャープシザーの翼。
その欠片。",Part of a wing of a Sharp Scissor.,,3,container-0641.csv container-0644.csv container-0645.csv,
"シャープシザーの爪。
ヴァンパイアのものよりも更に鋭利。","Claws of a Sharp Scissor. 
Sharper than even a vampire's.",,3,container-0641.csv container-0644.csv container-0645.csv,
魔力の影響で黄色く色づいた水晶。,A crystal magically turned yellow.,,3,container-0641.csv container-0644.csv container-0645.csv,
精〓な野バラの花の〓刻が〓された何かの欠片。,Fragment of something engraved with an intricate wild rose.,,3,container-0641.csv container-0644.csv container-0645.csv,
巨大な〓のはさみ。,A massive crab claw.,,3,container-0641.csv container-0644.csv container-0645.csv,
岩をも両断する鋭い〓のはさみ。,Sharp crab claws that can cut through stone.,,3,container-0641.csv container-0644.csv container-0645.csv,
"錬金術により創られた、ゴーレムの起動に必〓とされる結晶。
通常は妖精だがこれには悪霊が宿る。","Alchemy-derived crystal deemed necessary to activate a golem.
This one contains an evil spirit instead of the usual fairy.",,3,container-0641.csv container-0644.csv container-0645.csv,
"悪戯好きの妖精が封じ込められた結晶。
ゴーレムの動力源、言わば命になる。","Crystal that holds a mischievous gremlin. 
It is the lifesource of a golem.",,3,container-0641.csv container-0644.csv container-0645.csv,
体当たり攻撃の際に、真っ先に相手に突き刺さる〓丈な角。,"When charging an opponent, the ram lowers its head and drives
this powerful horn into its adversary.",,3,container-0641.csv container-0644.csv container-0645.csv,
"体当たり攻撃の破壊力を高める〓丈な角。
真っ先に対〓へ〓れる部分に生える。","Sturdy horn for devastating body attacks.
Points directly at the target.",,3,container-0641.csv container-0644.csv container-0645.csv,
"尻尾を護っていた鎧の一部。
蛇のようにうねる機構はまるで〓具のように見える。","Section of armor that protects the tail. 
Its twisty, snake-like shape makes it look like a toy.",,3,container-0641.csv container-0644.csv container-0645.csv,
蛇の腹を連想させる細長い鎧の一部。,"Long, narrow armor that reminds one of a snake's belly.",,3,container-0641.csv container-0644.csv container-0645.csv,
"仮初めの魂を収めるケース。
現在その魂は失われている。","A container for holding transient souls.
Currently, it is empty.",,3,container-0641.csv container-0644.csv container-0645.csv,
"仮初めの魂を収めるケース。
魂は失われているが、強い魔力が渦巻いている。","A container for holding transient souls. 
It holds no souls, but great magic whirls within.",,3,container-0641.csv container-0644.csv container-0645.csv,
"渦を巻いた矢じり。
この形状で貫通力を高めるという。","A twisted arrowhead. 
Its shape helps it pierce deeper into the victim.",,3,container-0641.csv container-0644.csv container-0645.csv,
巨大な蹄鉄。,A giant horseshoe.,,3,container-0641.csv container-0644.csv container-0645.csv,
"目線で殺せるという悪しき存在の眼〓。
主が死んだ今でも〓々しさは〓在。","The evil eye that can kill with a mere glance.
Though its owner is dead, the wickedness lingers.",,3,container-0641.csv container-0644.csv container-0645.csv,
宝石のように美しい魔物の目玉。,"A monsters eyeball, pretty as a jewel.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔物の心臓部。
生き物のそれとは〓遠い形をしている。","The heart of a monster.
Varies greatly from that of a living creature.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔物の心臓部。
エメラルドのように美しい緑の光を放つ。","The heart of a monster. 
Radiates brilliant green light like an emerald.",,3,container-0641.csv container-0644.csv container-0645.csv,
岩のように硬く〓丈な魔物の骨。,Monster bone hard and sturdy as a rock.,,3,container-0641.csv container-0644.csv container-0645.csv,
"メイスのような形をした魔物の腕の先にある骨。
この骨の一撃は岩をも砕く。","Bone from a monster's arm shaped like a mace.
One strike of this bone can crush stone.",,3,container-0641.csv container-0644.csv container-0645.csv,
"強力な一撃を生み出す魔物の腕の先にある骨。
その欠片。","Part of a monster's arm bone from which came devastating
blows.",,3,container-0641.csv container-0644.csv container-0645.csv,
魔物の〓手。吸〓にはまだ粘着力が残っている。,"Arms of a monster. 
Some sticky substance remains on the suckers.",,3,container-0641.csv container-0644.csv container-0645.csv,
ゴブリンの犬歯。小さくて可愛らしい。,The charming little canine tooth of a goblin.,,3,container-0641.csv container-0644.csv container-0645.csv,
ある悪魔の牙らしいが、とても小ぶりでむしろ可愛らしい。,"Probably the fang of some fearsome monster, but it's so little
it's actually cute.",,3,container-0641.csv container-0644.csv container-0645.csv,
"生命力を吸い取ると言われる悪魔の翼。
その一部。",Part of a monster's wing said to drain lifeforce.,,3,container-0641.csv container-0644.csv container-0645.csv,
"生命力を吸い取ると言われる悪魔の翼。
主亡き今も他の生命の息吹を吸収する。","Monster's wing said to drain lifeforce. Still
sucks life even without its original body.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓石の一部。悪戯せよ、と書かれている。,"Fragment of a stone with the inscription ""Be naughty.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"ゴブリンの魂と言われる心臓部の石ころ。
混乱を〓える効果がある。","The pebble from a goblin's heart, said to be where its soul
resides. Suppresses confusion.",,3,container-0641.csv container-0644.csv container-0645.csv,
酒精強化ワイン。良い作〓年のもののようだ。,"A fortified wine. 
It appears to be of a superior vintage.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓だらけの硬い殻で覆われた羽虫。うっかり叩くと痛い
目にあう。徒〓を組むところからレギオンと呼ばれる。","Flying insect with a rigid exoskeleton. Not to be swatted
lightly. Named ""Legion"" for binding with others of its kind.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ワスプたちを統べると言われる赤い〓。
その動きは通常の倍速いと言われている。","Red wasp to lead all others. 
Moves three times the normal speed.",,3,container-0641.csv container-0644.csv container-0645.csv,
プラチナのように美しく輝く〓虫の複眼。,A compound insect eye with a brilliant platinum shine.,,3,container-0641.csv container-0644.csv container-0645.csv,
大きな〓虫の複眼。,A large compound insect eye.,,3,container-0641.csv container-0644.csv container-0645.csv,
こぶし大の琥珀の塊。,A full-sized clump of amber.,,3,container-0641.csv container-0644.csv container-0645.csv,
"体内に〓〓した体液の一部を〓縮して〓める器官。
これ自体も琥珀のように美しい。","The organ that condenses liquids in the body.
As beautiful as the amber it produces.",,3,container-0641.csv container-0644.csv container-0645.csv,
とてつもなく長くて鋭い虫の針。,Very long and sharp insect stinger.,,3,container-0641.csv container-0644.csv container-0645.csv,
槍のように長く鋭い虫の〓。,Insect spine long and sharp as a spear.,,3,container-0641.csv container-0644.csv container-0645.csv,
王と呼ばれる羽虫の羽。その欠片。,Part of the wing of a flying insect known as the king of bugs.,,3,container-0641.csv container-0644.csv container-0645.csv,
"深い青の色をした大きな虫の羽。
その欠片。",Part of a large insect wing colored a deep shade of blue.,,3,container-0641.csv container-0644.csv container-0645.csv,
"王と呼ばれる〓の主食。
人間の身体にも良いらしい。","The main food source for queen bees.
Some say it's good for people, too.",,3,container-0641.csv container-0644.csv container-0645.csv,
"真紅の軟体類の頭〓骨。
常に水気を帯びている。","Red cartilage from a mollusk.
Constantly moist.",,3,container-0641.csv container-0644.csv container-0645.csv,
"緑色の軟体類の頭〓骨。
常に水気を帯びている。","Green cartilage from a mollusk.
Constantly moist.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓手の先にある槌のような形状の骨。,Bone shaped like a mallet at the end of a tentacle.,,3,container-0641.csv container-0644.csv container-0645.csv,
幾重にも渦を巻いた大きな羊の角。,Large horn of a sheep twisted around and around.,,3,container-0641.csv container-0644.csv container-0645.csv,
"〓旋状にねじれた大きな角。
歪んで気持ち悪い形をしている。","Large horn twisted in a spiral. 
It has a sinister, warped shape.",,3,container-0641.csv container-0644.csv container-0645.csv,
"軽装の鎧の欠片。弱い魔力を帯びていたようで
装備すると若〓の防御力の向上を得られる。","Piece of some light armor. 
It slightly raises defense as if some weak magic enchanted it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"軽装の鎧の欠片。強力な魔力で強度を上げている。
欠片となってもその恩〓を受ける事が可能。","Piece of some light armor reinforced by powerful magic.
The fragment maintains the benefits of the magic.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ルーンが刻まれた〓石の一部。
鷹のように標的を外さない、と刻まれている。","Piece of stone with runes engraved. 
Bears the inscription ""Keep your eyes on the prize.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"ルーンが刻まれた〓石の一部。
この一撃は標的を一撃で倒す、と刻まれている。","Piece of stone with runes engraved. 
Bears the inscription ""One strike fells the foe.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"草食動物の前歯。
草を断ち切るのに〓した形をしている。","Front tooth of a herbivore. 
A shape suited for cutting grass.",,3,container-0641.csv container-0644.csv container-0645.csv,
草食動物のものらしき前歯。みにくく歪んでいる。,"Front teeth that appear to have belonged to a herbivore.
Disgustingly warped.",,3,container-0641.csv container-0644.csv container-0645.csv,
銀〓の手鏡の取っ手。美しい装飾が〓されている。,Silver mirror handle featuring a lovely design.,,3,container-0641.csv container-0644.csv container-0645.csv,
ワイバーンの翼にあるという、飛ぶのに必要な特別な骨。,"From the wings of a flying dragon.
Special bone needed for flight.",,3,container-0641.csv container-0644.csv container-0645.csv,
"は虫類の肝に宿る石。
〓病に効くとされる。","Stones that form in amphibians' livers.
A cure for several ailments.",,3,container-0641.csv container-0644.csv container-0645.csv,
"は虫類の肝に宿る赤い石。
生き物の身体を癒す効果がある。","Red stones that form in amphibians' livers.
Has a healing effect on living bodies.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔物の尻尾に生えている爪。
尻尾による打撃の際、対〓に突き刺さる。","Claw that grows on a monster's tail.
Tail is whipped around and plunges the claw into the foe.",,3,container-0641.csv container-0644.csv container-0645.csv,
巨大なは虫類の内臓。〓病を癒すと言われる。,"Internal organ from a large amphibian.
Alleviates several ailments.",,3,container-0641.csv container-0644.csv container-0645.csv,
ある希少なワイバーンの肝に宿る胆石。,Gallstone from the pancreas of a rare wyvern.,,3,container-0641.csv container-0644.csv container-0645.csv,
"〓ミミックが持っていた杖。
〓に名前が〓ってある。","A staff held by a sack mimic.
A name is carved into the design.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ジェントルメンが持っていた〓のカード。
何か書いてあるが読めない。","Mysterious card carried by a gentleman.
It has illegible writing on it.",,3,container-0641.csv container-0644.csv container-0645.csv,
