original_jp,original_en,translated,occurrences,containers,notes
セラフィックゲート セラフィックゲート〓20,Seraphic Gate SERAPHICGATE_20,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓21,Seraphic Gate SERAPHICGATE_21,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓22,Seraphic Gate SERAPHICGATE_22,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓2〓,Seraphic Gate SERAPHICGATE_23,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓2〓,Seraphic Gate SERAPHICGATE_24,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓25,Seraphic Gate SERAPHICGATE_25,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓2〓,Seraphic Gate SERAPHICGATE_26,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓2〓,Seraphic Gate SERAPHICGATE_27,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓28,Seraphic Gate SERAPHICGATE_28,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓29,Seraphic Gate SERAPHICGATE_29,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓0,Seraphic Gate SERAPHICGATE_30,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓1,Seraphic Gate SERAPHICGATE_31,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓2,Seraphic Gate SERAPHICGATE_32,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_33,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_34,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓5,Seraphic Gate SERAPHICGATE_35,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_36,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_37,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓8,Seraphic Gate SERAPHICGATE_38,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓9,Seraphic Gate SERAPHICGATE_39,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓0,Seraphic Gate SERAPHICGATE_40,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓1,Seraphic Gate SERAPHICGATE_41,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓2,Seraphic Gate SERAPHICGATE_42,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_43,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_44,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓5,Seraphic Gate SERAPHICGATE_45,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_46,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_47,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓8,Seraphic Gate SERAPHICGATE_48,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓9,Seraphic Gate SERAPHICGATE_49,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓50,Seraphic Gate SERAPHICGATE_50,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓51,Seraphic Gate SERAPHICGATE_51,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓52,Seraphic Gate SERAPHICGATE_52,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓5〓,Seraphic Gate SERAPHICGATE_53,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓5〓,Seraphic Gate SERAPHICGATE_54,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓55,Seraphic Gate SERAPHICGATE_55,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓5〓,Seraphic Gate SERAPHICGATE_56,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓5〓,Seraphic Gate SERAPHICGATE_57,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓58,Seraphic Gate SERAPHICGATE_58,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓59,Seraphic Gate SERAPHICGATE_59,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓0,Seraphic Gate SERAPHICGATE_60,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓1,Seraphic Gate SERAPHICGATE_61,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓2,Seraphic Gate SERAPHICGATE_62,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_63,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_64,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓5,Seraphic Gate SERAPHICGATE_65,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_66,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓〓,Seraphic Gate SERAPHICGATE_67,,1,container-0642.csv,
セラフィックゲート セラフィックゲート〓〓8,Seraphic Gate SERAPHICGATE_68,,1,container-0642.csv,
サーマ砂漠 サーマ砂漠〓02,Sahma Desert DESERT_02,,1,container-0642.csv,
サーマ砂漠 サーマ砂漠〓0〓,Sahma Desert DESERT_03,,1,container-0642.csv,
サーマ砂漠 サーマ砂漠〓0〓,Sahma Desert DESERT_04,,1,container-0642.csv,
サーマ砂漠 サーマ砂漠〓01,Sahma Desert DESERT_01,,1,container-0642.csv,
キセナ草原 キセナ草原〓01,Kythena Plains GRASSLAND_01,,1,container-0642.csv,
キセナ草原 キセナ草原〓02,Kythena Plains GRASSLAND_02,,1,container-0642.csv,
キセナ草原 キセナ草原〓0〓,Kythena Plains GRASSLAND_03,,1,container-0642.csv,
キセナ草原 キセナ草原〓0〓,Kythena Plains GRASSLAND_04,,1,container-0642.csv,
アスガルド アスガルド〓01,Asgard ASGARD_01,,1,container-0642.csv,
アスガルド アスガルド〓02,Asgard ASGARD_02,,1,container-0642.csv,
アスガルド アスガルド〓0〓,Asgard ASGARD_03,,1,container-0642.csv,
アスガルド アスガルド〓0〓,Asgard ASGARD_04,,1,container-0642.csv,
竜の墓場 竜の墓場〓01,Dragonscrypt SEABED_01,,1,container-0642.csv,
竜の墓場 竜の墓場〓02,Dragonscrypt SEABED_02,,1,container-0642.csv,
竜の墓場 竜の墓場〓0〓,Dragonscrypt SEABED_03,,1,container-0642.csv,
竜の墓場 竜の墓場〓0〓,Dragonscrypt SEABED_04,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓01,Sukavia Gorge SNOW_M_01,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓02,Sukavia Gorge SNOW_M_02,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓0〓,Sukavia Gorge SNOW_M_03,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓0〓,Sukavia Gorge SNOW_M_04,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓05,Sukavia Gorge SNOW_M_05,,1,container-0642.csv,
スカビア渓谷 スカビア渓谷〓0〓,Sukavia Gorge SNOW_M_06,,1,container-0642.csv,
イベントマップ ゾルデ 待合所,EVENT_MAP E_SOLDE_01,,1,container-0642.csv,
イベントマップ ゾルデ 入り口,EVENT_MAP E_SOLDE_02,,1,container-0642.csv,
イベントマップ ゾルデ 港部分,EVENT_MAP E_SOLDE_03,,1,container-0642.csv,
イベントマップ ディパン城下町 地下道からの出口付近,EVENT_MAP E_DIPAN_TOWN_01,,1,container-0642.csv,
イベントマップ コリアンドル村 イベント用,EVENT_MAP E_CORIANDER_01,,1,container-0642.csv,
イベントマップ ヴィルノア 入り口付近,EVENT_MAP E_VILNORE_01,,1,container-0642.csv,
イベントマップ カルスタッド 入り口付近,EVENT_MAP E_CALSTAD_01,,1,container-0642.csv,
イベントマップ クレルモンフェラン 入り口付近,EVENT_MAP E_CLERMON_01,,1,container-0642.csv,
イベントマップ ディパン城下町崩壊後 地下道からの出口付近,EVENT_MAP E_DIPAN_TOWN2_01,,1,container-0642.csv,
イベントマップ 屋外 〓用,EVENT_MAP E_OUTDOOR_01,,1,container-0642.csv,
イベントマップ 神界 〓着イベント用,EVENT_MAP E_VALHALLA_01,,1,container-0642.csv,
イベントマップ 王家の地下道に続く森 〓用,EVENT_MAP E_FOREST_S_01,,1,container-0642.csv,
イベントマップ 王家の地下道に続く森 〓のある〓,EVENT_MAP E_FOREST_S_02,,1,container-0642.csv,
イベントマップ 王家の地下道 〓用,EVENT_MAP E_UNDERGROUND_01,,1,container-0642.csv,
イベントマップ 王家の地下道 イベント用1,EVENT_MAP E_UNDERGROUND_02,,1,container-0642.csv,
イベントマップ 王家の地下道 イベント用2,EVENT_MAP E_UNDERGROUND_03,,1,container-0642.csv,
イベントマップ 王家の地下道 セーブポイント直後,EVENT_MAP E_UNDERGROUND_04,,1,container-0642.csv,
イベントマップ ディパン城内 〓用通路,EVENT_MAP E_DIPAN_C_01,,1,container-0642.csv,
イベントマップ ディパン城内 階段,EVENT_MAP E_DIPAN_C_02,,1,container-0642.csv,
イベントマップ ディパン城内 研究〓,EVENT_MAP E_DIPAN_C_03,,1,container-0642.csv,
イベントマップ ディパン城内 研究〓前,EVENT_MAP E_DIPAN_C_04,,1,container-0642.csv,
イベントマップ ディパン城内〓階段〓02,EVENT_MAP E_DIPAN_C_05,,1,container-0642.csv,
イベントマップ 王家の地下道に続く森（昼） 〓のある〓,EVENT_MAP E_FOREST_SB_01,,1,container-0642.csv,
イベントマップ 王家の地下道に続く森（昼） 〓用,EVENT_MAP E_FOREST_SB_02,,1,container-0642.csv,
イベントマップ オーブの遺跡 入り口付近,EVENT_MAP E_RUINS1_01,,1,container-0642.csv,
イベントマップ オーブの遺跡 内部,EVENT_MAP E_RUINS1_02,,1,container-0642.csv,
イベントマップ オーブの遺跡 台座,EVENT_MAP E_RUINS1_03,,1,container-0642.csv,
イベントマップ オーブの遺跡 外,EVENT_MAP E_RUINS1_04,,1,container-0642.csv,
イベントマップ オーブの遺跡 封印石台座,EVENT_MAP E_RUINS1_05,,1,container-0642.csv,
イベントマップ オーブの遺跡2 水辺,EVENT_MAP E_RUINS2_01,,1,container-0642.csv,
イベントマップ オーブの遺跡2 台座,EVENT_MAP E_RUINS2_02,,1,container-0642.csv,
イベントマップ オーブの遺跡2 入り口付近,EVENT_MAP E_RUINS2_03,,1,container-0642.csv,
イベントマップ オーブの遺跡2 台座水アリ,EVENT_MAP E_RUINS2_04,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 ループ通路,EVENT_MAP E_RUINS3_01,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 オーブの台座,EVENT_MAP E_RUINS3_02,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 入り口付近,EVENT_MAP E_RUINS3_03,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 ボスイベント用,EVENT_MAP E_RUINS3_04,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 雨宿り,EVENT_MAP E_RUINS4_01,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 入り口付近,EVENT_MAP E_RUINS4_02,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 ボスイベント用,EVENT_MAP E_RUINS4_03,,1,container-0642.csv,
イベントマップ オーブの遺跡〓 台座,EVENT_MAP E_RUINS4_04,,1,container-0642.csv,
イベントマップ 奉竜殿 ドラゴンオーブの台座,EVENT_MAP E_DRAGONHALL_01,,1,container-0642.csv,
イベントマップ 奉竜殿 ボスイベント用,EVENT_MAP E_DRAGONHALL_02,,1,container-0642.csv,
イベントマップ ディパン城内〓2 処〓台,EVENT_MAP E_DIPAN_CB_01,,1,container-0642.csv,
イベントマップ ディパン城内〓2 階段,EVENT_MAP E_DIPAN_CB_02,,1,container-0642.csv,
イベントマップ ディパン城内〓2 中〓からの入り口,EVENT_MAP E_DIPAN_CB_03,,1,container-0642.csv,
イベントマップ 精霊の森 ビフレストの門,EVENT_MAP E_FOREST_E_01,,1,container-0642.csv,
イベントマップ 精霊の森 逃げ道,EVENT_MAP E_FOREST_E_02,,1,container-0642.csv,
イベントマップ 精霊の森 うろの内部,EVENT_MAP E_FOREST_E_03,,1,container-0642.csv,
イベントマップ 精霊の森 入り口付近,EVENT_MAP E_FOREST_E_04,,1,container-0642.csv,
イベントマップ 狭間の洞窟 出口付近,EVENT_MAP E_LOOPHOLE_01,,1,container-0642.csv,
イベントマップ ビフレスト ボスイベント用,EVENT_MAP E_BIFROST_01,,1,container-0642.csv,
イベントマップ ヴァルハラ宮殿 イベント用,EVENT_MAP E_VALHALLA_P_01,,1,container-0642.csv,
イベントマップ ヴァルハラ宮殿 一〓,EVENT_MAP E_VALHALLA_P_02,,1,container-0642.csv,
イベントマップ ヴァルハラ宮殿 通路,EVENT_MAP E_VALHALLA_P_03,,1,container-0642.csv,
イベントマップ ヴァルハラ宮殿 水鏡の間,EVENT_MAP E_VALHALLA_P_04,,1,container-0642.csv,
イベントマップ ユグドラシル 中〓部,EVENT_MAP E_YGGDRASIL_01,,1,container-0642.csv,
イベントマップ ユグドラシル 道中,EVENT_MAP E_YGGDRASIL_02,,1,container-0642.csv,
イベントマップ ホワイトドラゴン戦,EVENT_MAP E_YGGDRASIL_03,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 入り口付近,EVENT_MAP E_LEZARD_VALETH_01,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 レナス出現ポイント,EVENT_MAP E_LEZARD_VALETH_02,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 アスガルド〓ユグドラシル,EVENT_MAP E_LEZARD_VALETH_03,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 ラストバトル前イベント用,EVENT_MAP E_LEZARD_VALETH_04,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 一時退〓イベント,EVENT_MAP E_LEZARD_VALETH_05,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 レザード待機部屋,EVENT_MAP E_LEZARD_VALETH_06,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 崩壊後,EVENT_MAP E_LEZARD_VALETH_07,,1,container-0642.csv,
イベントマップ 〓用〓森系 ボスイベント用,EVENT_MAP E_FOREST_01,,1,container-0642.csv,
イベントマップ 〓用〓建物系 ボスイベント用,EVENT_MAP E_PRISON_01,,1,container-0642.csv,
イベントマップ 〓用〓洞窟系 ボスイベント用,EVENT_MAP E_MINE_01,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用,EVENT_MAP E_SERAPHICGATE_01,,1,container-0642.csv,
イベントマップ 屋外 〓用 夜,EVENT_MAP E_OUTDOOR_02,,1,container-0642.csv,
イベントマップ スナップシヨット収録用,EVENT_MAP E_IAGINATION_01,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用〓02,EVENT_MAP E_SERAPHICGATE_02,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用〓0〓,EVENT_MAP E_SERAPHICGATE_03,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用〓0〓,EVENT_MAP E_SERAPHICGATE_04,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用〓05,EVENT_MAP E_SERAPHICGATE_05,,1,container-0642.csv,
イベントマップ セラフィックゲート イベント用〓0〓,EVENT_MAP E_SERAPHICGATE_06,,1,container-0642.csv,
イベントマップ コリアンドル村 エピローグ用,EVENT_MAP E_CORIANDER_02,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 e08a,EVENT_MAP E_LEZARD_VALETH_08,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 ラストバトル前イベント用,EVENT_MAP E_LEZARD_VALETH_09,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 ラストバトル前イベント用,EVENT_MAP E_LEZARD_VALETH_10,,1,container-0642.csv,
イベントマップ ディパン城内〓2 階段〓2,EVENT_MAP E_DIPAN_CB_04,,1,container-0642.csv,
イベントマップ 〓e900,EVENT_MAP E_Z_KOBOLD_01,,1,container-0642.csv,
イベントマップ 〓e901,EVENT_MAP E_Z_KOBOLD_02,,1,container-0642.csv,
イベントマップ 〓e902,EVENT_MAP E_Z_KOBOLD_03,,1,container-0642.csv,
イベントマップ 〓e90〓,EVENT_MAP E_Z_KOBOLD_04,,1,container-0642.csv,
イベントマップ 〓e90〓,EVENT_MAP E_Z_KOBOLD_05,,1,container-0642.csv,
イベントマップ 〓e905,EVENT_MAP E_Z_KOBOLD_06,,1,container-0642.csv,
イベントマップ 〓e90〓,EVENT_MAP E_Z_KOBOLD_07,,1,container-0642.csv,
イベントマップ 〓e90〓,EVENT_MAP E_Z_KOBOLD_08,,1,container-0642.csv,
イベントマップ 〓e908,EVENT_MAP E_Z_KOBOLD_09,,1,container-0642.csv,
イベントマップ 〓e909,EVENT_MAP E_Z_KOBOLD_10,,1,container-0642.csv,
イベントマップ 〓e910,EVENT_MAP E_Z_KOBOLD_11,,1,container-0642.csv,
イベントマップ 〓e911,EVENT_MAP E_Z_KOBOLD_12,,1,container-0642.csv,
イベントマップ 〓e912,EVENT_MAP E_Z_KOBOLD_13,,1,container-0642.csv,
イベントマップ 〓e91〓,EVENT_MAP E_Z_KOBOLD_14,,1,container-0642.csv,
イベントマップ ユグドラシル 中〓部,EVENT_MAP E_YGGDRASIL_04,,1,container-0642.csv,
イベントマップ レザードヴァレスの塔 レザード待機部屋（08〓用）,EVENT_MAP E_LEZARD_VALETH_11,,1,container-0642.csv,
イベントマップ 〓e91〓,EVENT_MAP E_Z_KOBOLD_15,,1,container-0642.csv,
サウンド・モード サウンド・モード〓01,Sound Mode SOUND_ROOM_01,,1,container-0642.csv,
チェック用マップ チェック用マップ01,CHECK_MAP CHECK_MAP_01,,1,container-0642.csv,
チェック用マップ イベントチェック用マップ,CHECK_MAP ez001_e01a,,1,container-0642.csv,
光子パズル（設計図） 光子パズル01,D_PUZZLE D_PUZZLE_01,,1,container-0642.csv,
光子パズル（設計図） 光子パズル02,D_PUZZLE D_PUZZLE_02,,1,container-0642.csv,
光子パズル（設計図） 光子パズル0〓,D_PUZZLE D_PUZZLE_03,,1,container-0642.csv,
光子パズル（設計図） 光子パズル0〓,D_PUZZLE D_PUZZLE_04,,1,container-0642.csv,
光子パズル（設計図） 光子パズル05,D_PUZZLE D_PUZZLE_05,,1,container-0642.csv,
光子パズル（設計図） 光子パズル0〓,D_PUZZLE D_PUZZLE_06,,1,container-0642.csv,
光子パズル（設計図） 光子パズル0〓,D_PUZZLE D_PUZZLE_07,,1,container-0642.csv,
光子パズル（設計図） 光子パズル08,D_PUZZLE D_PUZZLE_08,,1,container-0642.csv,
光子パズル（設計図） 光子パズル09,D_PUZZLE D_PUZZLE_09,,1,container-0642.csv,
光子パズル（設計図） 光子パズル10,D_PUZZLE D_PUZZLE_10,,1,container-0642.csv,
光子パズル（設計図） 光子パズル11,D_PUZZLE D_PUZZLE_11,,1,container-0642.csv,
光子パズル（設計図） 光子パズル12,D_PUZZLE D_PUZZLE_12,,1,container-0642.csv,
光子パズル（設計図） 光子パズル1〓,D_PUZZLE D_PUZZLE_13,,1,container-0642.csv,
光子パズル（設計図） 光子パズル1〓,D_PUZZLE D_PUZZLE_14,,1,container-0642.csv,
光子パズル（設計図） 光子パズル15,D_PUZZLE D_PUZZLE_15,,1,container-0642.csv,
光子パズル（設計図） 光子パズル1〓,D_PUZZLE D_PUZZLE_16,,1,container-0642.csv,
光子パズル（設計図） 光子パズル1〓,D_PUZZLE D_PUZZLE_17,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル01,D_TUTORIAL1 D_TUTORIAL1_01,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル02,D_TUTORIAL1 D_TUTORIAL1_02,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル0〓,D_TUTORIAL1 D_TUTORIAL1_03,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル0〓,D_TUTORIAL1 D_TUTORIAL1_04,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル05,D_TUTORIAL1 D_TUTORIAL1_05,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル0〓,D_TUTORIAL1 D_TUTORIAL1_06,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル0〓,D_TUTORIAL1 D_TUTORIAL1_07,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル08,D_TUTORIAL1 D_TUTORIAL1_08,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル09,D_TUTORIAL1 D_TUTORIAL1_09,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル10,D_TUTORIAL1 D_TUTORIAL1_10,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル11,D_TUTORIAL1 D_TUTORIAL1_11,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル12,D_TUTORIAL1 D_TUTORIAL1_12,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル1〓,D_TUTORIAL1 D_TUTORIAL1_13,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル1〓,D_TUTORIAL1 D_TUTORIAL1_14,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル15,D_TUTORIAL1 D_TUTORIAL1_15,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル1〓,D_TUTORIAL1 D_TUTORIAL1_16,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル1〓,D_TUTORIAL1 D_TUTORIAL1_17,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル18,D_TUTORIAL1 D_TUTORIAL1_18,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル19,D_TUTORIAL1 D_TUTORIAL1_19,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル20,D_TUTORIAL1 D_TUTORIAL1_20,,1,container-0642.csv,
封印石チュートリアル（設計図） 封印石チュートリアル21,D_TUTORIAL1 D_TUTORIAL1_21,,1,container-0642.csv,
デバッグ用マップ モーシヨン〓テストマップ01,DEBUG_MAP TEST001_MOTION01,,1,container-0642.csv,
デバッグ用マップ モーシヨン〓テストマップ02,DEBUG_MAP TEST001_MOTION02,,1,container-0642.csv,
起動用マップ 起動用マップ,SCEBOOT SCEBOOT_MAP,,1,container-0642.csv,
〓〓〓〓切り替え 〓,Change map <8094>,,1,container-0642.csv,
〓〓〓〓〓〓〓〓 ,Scenario <8094>0,Cenário,1,container-0642.csv,
O〓,ON,,1,container-0642.csv,
O〓〓,OFF,,1,container-0642.csv,
SE 〓o〓 ,SE No. <8094>1,,1,container-0642.csv,
敵〓〓〓〓〓〓o〓   S〓〓 lD〓,Enemy Group No. <8094>2,,1,container-0642.csv,
戦闘〓〓〓〓〓〓〓o〓 ,Battlefield No. <8094>3,,1,container-0642.csv,
