original_jp,original_en,translated,occurrences,containers,notes
"アリューゼと行動を共にする女戦士。
普段は気さくで柔らかな物腰だが、一度戦いが始まれば情け容赦なく敵を殲滅する。
だが、長らく続いた平和ゆえかその腕を活かせる場所が無く、トレジャーハンターとして財宝を求め、遺跡を巡っていた。
その途中、伝説の秘宝ドラゴンオーブを探しに来たアリーシャ達と出会い興味を示し、行動を共にするようになる。","A female warrior traveling with Arngrim.
Underneath Leone's friendly, feminine exterior
lies a merciless warrior.
 
However, with the world in its peaceful state,
she puts her fighting skills to use by becoming
a treasure hunter, journeying through ruins
looking for riches.
 
During her travels, she meets Alicia and the
others and decides to accompany them in their
pursuit for the Dragon Orb.",,1,container-0650.csv,
"運命の三女神の長女で、現在のヴァルキリー。
オーディンの命に従う忠実な部下である。
密命により人間の姿を借りてドラゴンオーブを探索していたが、ミッドガルドにてシルメリアが不完全な覚醒をなした事を察知したオーディンから、神界に連れ戻すよう言い渡される。
アーリィの手から逃れたシルメリアが、ミッドガルドを救うためにドラゴンオーブを探していると知ったオーディンは、しばらく泳がせるよう指示を変更。アーリィは人間レオーネを名乗り、傭兵アリューゼとともにアリーシャ一行に接近した。
波動を感じたシルメリアが、己の正体を見破っている事を承知しながらも、直接対決を怖れていると見たアーリィはそのまま芝居を続ける。そして奉竜殿にてドラゴンオーブの奪取に成功した。
しかし、アリーシャ達と共に旅をした時間と想いはアーリィの心を動かし、世界を救うため、仲間としてレザードの創った世界に乗り込む事となった。","The eldest of the three goddesses of fate, and
the present Valkyrie. A loyal subject of Odin.
 
Hrist is ordered to search for the Dragon Orb in
human form until Odin learns that Silmeria has
awakened in an incomplete state on Midgard. She
is ordered to look for her and bring her back to
the heavens.
 
When Odin finds out that Silmeria is pursuing
the Dragon Orb to save Midgard, he changes his
orders and has Hrist leave Silmeria be. Hrist
assumes the human form of Leone, and encounters
Alicia and friends accompanied by the mercenary
Arngrim.
 
Hrist was aware Silmeria could see through her
guise, but continued to play the role of Leone
after realizing Silmeria feared confrontation.
She succeeded in seizing the Dragon Orb
thereafter at the Palace of the Venerated
Dragon.
 
However, she later reflects on the time she
spent with Alicia and company and elects to ally
with them to save their world by going into
Lezard's twisted realm.",,1,container-0650.csv,
"運命の三女神の次女。だがこの時代のレナスではなく、未来からやってきたもう一人のレナスである。
神々の黄昏『ラグナロク』の後に世界を再生し、新たな時代の創造神となったレナスだったが、その世界に異変が起こりつつあった。
異変の原因が過去にあると知ったレナスは、その背後に、かつて対峙した錬金術師レザードの思惑を感じ取る。
間近に迫った世界崩壊を阻止し、愛する者達の世界をその手で守るため、レナスは自ら過去に乗り込む事を選択した。","The second of the three goddesses of fate.
 
However, this is not the Lenneth of the present,
rather another Lenneth from the future.
 
Lenneth becomes the creator of the new era
after Ragnarok, but begins to notice unexpected
changes occurring to her world.
 
When she realizes these changes were appearing
due to incidents in the past, she suspects that
the alchemist Lezard is behind it all.
 
To save the world from destruction, she goes to
the past to save the world of those she loves
herself.","A segunda das três deusas do destino.
 
No entanto, esta não é a Lenneth do presente, mas sim outra Lenneth vinda do futuro.
 
Lenneth torna-se a criadora da nova era após o Ragnarok, mas começa a perceber mudanças inesperadas ocorrendo em seu mundo.
 
Ao perceber que essas mudanças surgiam devido a acontecimentos no passado, ela suspeita que o alquimista Lezard esteja por trás de tudo.
 
Para salvar o mundo da destruição, ela retorna ao passado para salvar, com as próprias mãos, o mundo daqueles que ama.",1,container-0650.csv,
"運命の三女神、アーリィ、レナス、シルメリアが融合した、言わば『真なるヴァルキリー』。
その力は数多の神々を超え、文字通り運命さえも従える。","The one true valkyrie, created by combining
Hrist, Lenneth, and Silmeria, the three
goddesses of fate.
 
Holds more power than multiple gods, and
literally has the power to control even fate.",,1,container-0650.csv,
"ディパン王バルバロッサと王妃マルベスの間に生を受けた、ディパンの第一王位継承者。
だがその身にはヴァルキリーであるシルメリアの魂までも宿っており、二つの人格を持って生きる運命を強いられた。
生後間もなくシルメリアが覚醒してしまった事で、アリーシャは幼い頃から常にシルメリアの「語りかけ」を受け、無意識のうちに不可思議な発言を繰り返していた。
当初は幼いゆえの言動と受け取っていたバルバロッサだったが、何も知らないはずのアリーシャがディパン王族に伝わる悲劇を語りだしたため、アリーシャがシルメリアである事を疑うようになる。
やがてアリーシャが成長すると、徐々にシルメリアの意識が表層に出始めた。
そして、その特異な能力を発動させるようになったため、周囲の目を欺き通せないと感じたバルバロッサにより、アリーシャは死んだものとされてしまう。
そして密かに遠方の地へと送り出され、旅立つその時まで、軟禁に近い生活を送っていた。","The daughter born to King Barbarossa and Queen
Malabeth of Dipan, and first in line to the throne.
 
Alicia is cursed with a dual personality; her body
serves as a host for the soul of the valkyrie
Silmeria.
 
Soon after Alicia's birth, Silmeria awoke and
began to indoctrinate her. Alicia would then
repeat what she was told<808C>",,1,container-0650.csv,
"神々により滅ぼされたディパンの第一王女。
常に共にあったシルメリアとも引き裂かれ、心が折れそうになりながらも、ディパンのような悲劇を二度と繰り返してはいけないという想いから、奪われたドラゴンオーブを取り戻して、ミッドガルドを救おうと決意する。
そのためにはオーディンと闘う事も、そして自らの身を犠牲にする事も厭わないという、強い覚悟を胸に秘めている。","First in line to the throne of Dipan, the city
destroyed by the gods.
 
When Silmeria leaves her, she is uncertain of
her abilities, but she vows to retrieve the
Dragon Orb and save Midgard so that a tragedy
like Dipan's is never repeated.
 
Alicia becomes determined to do whatever it
takes, whether it means battling Odin or even
sacrificing her own life.",,1,container-0650.csv,
"常にオーディンの傍らに控える女神。
オーディンからの信頼も厚く、全ての命令はフレイを通して行われている。
無から有を作り出す力を持つため、人々からは豊穣神と崇められている。
だが、生命を創り出す力を持つ反面、強大な破壊力をも有しており、彼女に逆らった者は、その力の前に必ず膝を折る事になる。","A goddess who serves Odin.
 
Freya has Odin's complete faith; he entrusts
her to carry out all of his orders.
 
People worship her as the Goddess of Fertility,
as she has the power of creating matter from
nothing.
 
However, along with the power of creation, she
also holds the power of destruction. Those who
cross her are destined to kneel before her wrath.","Uma deusa que serve a Odin.
 
Freya possui a total confiança de Odin; ele a encarrega de cumprir todas as suas ordens.
 
As pessoas a veneram como a Deusa da Fertilidade, pois ela possui o poder de criar matéria a partir do nada.
 
No entanto, além do poder da criação, ela também detém o poder da destruição. Aqueles que a desafiam estão destinados a se ajoelhar diante de sua ira.",1,container-0650.csv,
"オーディンと同じハーフエルフの体を持つがゆえに、専用の神の器とされてしまった青年。
ハーフエルフは希少で滅多に生まれる事は無く、現在はオーディンとルーファスのみである。
もしオーディンの本体が消滅するような事態になった場合は、器であるルーファスに自動的にオーディンの精神が移動するようになっている。
オーディン専用の器のため、他のエルフ達の手によって精霊の森の奥深くに閉じ込められていたが、何とか森を脱出し、その後は気の向くまま人間界を放浪している。
だがその手には、オーディンの器である事を示す『ミュリンの指輪』が外れる事なく輝いている。
運命を諦観し、放浪の旅を続けていたルーファスだったが、ディパンが「神に対抗する研究を行っている」との噂を聞き、もしかすると己の運命から逃れる事ができるかもしれないとの微かな希望を抱く。
そしてディパンへ向かう途中、港町ゾルデにてアリーシャと出会った。","A half-elf just like Odin, Rufus is a vessel of
the gods.
 
Half-elves are a rare breed; Rufus and Odin
are currently the only ones of their race.
His purpose as a vessel is to hold Odin's
soul if the body of Odin should wither.
 
As Odin's vessel, he is sealed deep within the
Forest of Spirits by the other elves, but
manages to escape and wanders the human land
as he pleases.
 
Yet on his finger shines the Ring of Mylinn,
an irremovable reminder that he is the vessel
of Odin.

Resigning himself to his fate, Rufus continues
his travels. One day, he hears a rumor of Dipan
conducting research to retaliate against the
gods and sees it as the chance to escape his fate.
 
On his way to Dipan, he meets Alicia at the
Solde harbor.",,1,container-0650.csv,
"身の丈ほどもある巨大な剣をふるう傭兵。
行動を共にしていたレオーネが実は戦乙女であり、かつ自分を利用していたと知って反旗を翻すが、その圧倒的な力の前に崩れ落ち、エインフェリアにされてしまった。
その後はアーリィのエインフェリアとして、諦めにも似た気持ちの中ディパン襲撃に参戦したが、神の人間界に対する冷淡さに、次第に不満を持ち始める。
燻る想いを抱えていた頃、ヴァルハラ宮殿へ乗り込んできたアリーシャ達と再会。
主神であるオーディンに戦いを挑んだ事を知り、その心の強さに頭をたれ、再び共に行動する事を願い出た。","A mercenary who carries a giant sword.
 
When he realizes Leone is a valkyrie that had
been using him all along, Arngrim defies her,
but she destroys him easily and makes him an
einherjar.
 
He reluctantly becomes Hrist's einherjar for
the raid on Dipan. Yet afterward, he grows
displeased with the indifferent arrogance the
gods bear towards mortals.
 
It is at this time he bumps into Alicia and
Rufus again, in Valhalla Hall. He respects
their determination to fight Odin, and together
they set out once again.",,1,container-0650.csv,
"大陸全土を又に掛けるトレジャーハンター集団トゥルースのメンバーの一人。
幼き頃から父と共に冒険を続け、幾匹もの魔物と渡り合い数多の遺跡を発見したという生粋のトレジャーハンター。
大陸暦年、アルトリア街道を南に外れた砂漠地帯において、古代王朝時代の国王の墳墓を発見したという報告をトゥルース本部に入れたのを最後に消息を絶った。","A member of Truth, a band of treasure hunters
spanning the entire continent.
 
A treasure hunter through and through, Lwyn
traveled with her father from a young age,
slaying numerous monsters and discovering
countless relics and ruins.
 
She was last heard from in 346 C.C., in the
desert region to the south of Artolia Pass.
 
She disappeared soon after reporting to Truth
Headquarters regarding her discovery of an
ancient dynasty's royal tomb.",,1,container-0650.csv,
"ネルソフ地方の商家の出身。
裕福な商家に生まれ、本来ならば血生臭い世界とは無縁の生活を歩むはずの彼女であったが、ある日を境に運命が急転してしまう。
町で一番の富豪であった父が商売敵に陥れられて、財産を全て奪われた上に殺されたのである。
家の没落によって、決まっていた婚約も破談となった彼女は、日々の糧を得るために冒険者の道を選ぶ事になる。
大陸暦年、冒険の最中に立ち寄った遺跡で巨大な宝石を発見。その宝石が邪悪な竜を封じたものである事を知らない彼女はその宝石を外してしまうのであった。","Raised by a merchant family in the Nethov region.
 
A girl of such a prosperous upbringing should
never have been exposed to the brutishness of the
world, but one day her destiny took a sudden turn.
Her father, the wealthiest man in the town, was
ensnared in a trap that cost him his entire
fortune<808C>",,1,container-0650.csv,
"かつて大陸北西部に存在したアークダイン王国の西方地域を治めていたレオン王領伯直属の部隊である白百合戦士団の団長で、カミール丘陵の大戦で最も有名な将であると言われるカミール将の一人として『白銀のリシェル』の二つ名を持つ人物。
大陸暦年に、レオン王領伯の命を受け、カミール丘陵の大戦に参戦。その卓越した剣技によって崩壊しつつあった防衛線を支え、山岳地帯の向こうまで敵を押し返し勝利を収めた。
終戦後、年ほど前線地域の指揮を執っていたが、大陸暦年に本国への帰還命令を受けて帰国。だが帰国中に差し掛かったゴーラ地方の街道において、部隊ごと行方不明になった。","A captain of the Knights of the White Lily,
Count Leon's royal guard. The count's domain
was the western territory of what was once the
Arkdain Kingdom, located in the northeast of
the continent.
 
Richelle was one of Camille's renowned
""Seventeen Commanders"" in the War of Camille
Hill, and was later dubbed ""Richelle of the
Shimmering Samite."" In 574 C.C., under orders
from the count, Richelle fought in the War of
Camille Hill. Her superior swordsmanship saved
a defensive line from the brink of collapse and
drove the enemy back into the mountains,
resulting in victory.
 
She commanded the frontline patrols for two years
following the war and was eventually ordered
home in 577 C.C. However, on the way home, the
entire guard went missing after visiting a town
in the Gorhla region.",,1,container-0650.csv,
"かつて大陸北西部に存在したアークダイン王国の王弟、レオン王領伯直属の部隊である白百合戦士団の団長であった女性。
大陸暦年にレオン王領伯に付き従い、粗暴な行いが多く見られるようになっていた国王に対して反旗を翻した。
大陸暦年まで続くアークダインの騒乱と呼ばれるこの戦いにおいて、王弟レオン王領伯の右腕として戦い続けたのが彼女である。
アークダイン王都への侵攻を行った際、国王の腹心である血剣騎士団の団長との一騎打ちを行い、その剣を振るう事なく命を落とした。
死の最中に王弟派の勝利を確信したのか、その死に顔は穏やかであったという。","A captain of the Knights of the White Lily,
Count Leon's royal guard. Count Leon was the
younger sibling of the King of Arkdain.
The Arkdain kingdom once existed in the
continent's northwest.
 
In 579 C.C., Fraudir accompanied the count in
revolting against the king and his corrupt ways.
In the battles known as the Arkdain Uprising
that raged until 581 C.C., she fought as Count
Leon's right-hand guard.
 
After invading central Arkdain, she faced a
captain of the Knights of the Bloodsword in a
duel. She lost her life without the chance to
unsheathe her sword.
 
However, she died with a content look on her
face, knowing the count had succeeded in
achieving his goal.",,1,container-0650.csv,
"全世界を巻き込んだカミール丘陵の大戦に大陸暦年から年にわたってディパン公国軍を率いて参戦。
その数多の戦功に、大戦で最も有名な将であると言われるカミール将の一人として数えられ『斬鉄姫セレス』とまで称されているのが彼女である。
戦争終結後はラッセンの領主と婚姻を結び平穏な日々を過ごしていたが、大陸暦年、夫の不在時に、当時大陸南部に存在したロゼッタ王朝からの侵攻を受け捕虜となってしまう。
俗にラッセンの奇襲と呼ばれるこの戦いから、再び大陸全土を巻き込む年戦争が始まる事になるのだが、以降の戦いにはロゼッタ王朝の国家騎士団であるナイトオブサンの黒光将軍として参加。倍とも言われるディパン公国の水軍相手に戦いを続ける。
年戦争末期、ロゼッタの戦いにおいて、実の妹であるディパン王女フィレスから受けた矢傷が元となり、年後に死亡した。","Celes led the troops of Dipan in the War of
Camille Hill from 573 C.C. to 576 C.C.
 
Her myriad battle tactics earned her a position
as one of the Seventeen Commanders of Camille,
and also earned her the moniker ""Warrior
Princess Celes.""
 
After the war, she married the lord of Lassen
and lived a peaceful life. However, in 581 C.C.,
the Rosetta Dynasty, a power existing in the
south of the continent, launched an invasion that
resulted in her capture while her husband was
away.
 
This battle, known as the Lassen Invasion, was
the cause of the Year-Long War, which ended with
the whole continent's involvement. Celes
participated in this war as Eclipse General of
the Knights of the Sun. They fought against
Dipan's navy, which was said to be ten times
the size of their army.
 
Near the end of the Year-Long War, she was
wounded at the Battle of Rosetta by her birth
sister Phyress, Queen of Dipan. She died two
years later as a result of the wound.",,1,container-0650.csv,
"ジェラベルン地方の中級貴族の出身。
大陸暦年、わずか歳の時に近隣都市から突然の襲撃を受けた彼女は、当時雇用していた傭兵の手によって一人だけ落ち延びる事に成功する。
この突然の襲撃から、後の世にカミール丘陵の大戦と呼ばれる年にも及ぶ戦乱の時代が幕を開けるのだが、未だ幼い彼女は大国によって便利に使われる政治の道具としてしか存在価値を認められなかった。
戦争が終結し、かつて父の領地であった土地に戻ってきた彼女が見たものは、以前と変わらず主として君臨している継母の姿であった。
かつては母と呼んでいた人物に剣を向けられた彼女は、都市への襲撃そのものが継母の手引きによるものであった事を知り復讐を果たす。
その後、命の恩人に当たる傭兵と共に世界を放浪。大陸暦年に、当時大陸南部に存在したロゼッタ王朝に仕官する。
その後は、国家騎士団であるナイトオブサンの白光軍将軍に任命され、大陸暦年からの
年戦争に参戦する事になる。
アルトリア街道の攻防の後、消息不明。
その遺体は最後まで発見されなかった。","An aristocrat from Gerabellum.
 
Crescent was only ten years old when the
neighboring city suddenly attacked in 572 C.C.
She managed to escape with the help of a
mercenary.
 
This sudden attack began an era of war from
what would later be called the War of Camille
Hill, a battle that lasted four years. 
However, because of her young age, Crescent was
merely used as a bargaining chip by the kingdom
for political purposes.
 
After the war, she returned home, only to find
her stepmother still holding reign over her
father's land.
 
The one she once called mother threatened her.
She realized the attack itself was her
stepmother's plot and exacted revenge.
Afterwards, she and her heroic mercenary traveled
the world. In 580 C.C., she enlisted with the
Rosetta Dynasty, a power that once existed in
the south of the continent.
 
She joined the royal guard, the Knights of the
Sun, and was appointed Meridian General. In
581 C.C., she joined the Year-Long War.
 
She vanished after the Battle of Artolia Pass.
Her body was never found.",,1,container-0650.csv,
"物心ついた時よりディパン王女フィレスの付き人をしており、そのままなし崩し的に王女に付き従い、大陸全土を巻き込んだ年戦争に参加するはめになった人物。
彼女自身は戦には向いていなかったが、彼女の使う回復魔法は、フィレス王女の危機を幾度となく救ったと伝えられている。
年戦争末期に発生したロゼッタの戦いにおいて命を落としかけるが、同行していた仲間の力によってどうにか一命を取り留めた。
帰国後はディパンの教会で静かに過ごしていたが、大陸暦年から始まる『ニブルヘイムの霧』と呼ばれる暗黒時代の最中のある日、不死者の手によって殺害されている姿が発見された。","An attendant of Dipan's Queen Phyress for as long
as she can remember, Sylphide stood by the
queen's side unquestioningly and ended up
fighting in the year-long war that raged across
the continent.
 
Though not suited for war, the healing magic she
wielded is said to have saved Queen Phyress from
myriad dangers. 
 
Sylphide almost lost her life near the war's end
in the Battle of Rosetta, but was rescued from
the clutches of death by a companion.
 
Upon her return, she spent her days quietly in
Dipan's chapel, but she was found murdered by the
undead during the ""Mist of Nifleheim""<808C>",,1,container-0650.csv,
"大陸南西にあるラッセンの町の出身。
歴史上の英雄である斬鉄姫セレスの子孫を名乗って、かつて大陸北西に存在したアークダイン王国に士官し、ヴィルノアとの戦争に参加した人物。アークダイン王国とヴィルノアとの戦いで数々の武勲をあげた。
セレス将軍の知名度とそれに勝るとも劣らない彼女の戦いぶりに勇気付けられたアークダインの兵士は、どれほど疲れていようと再び戦う力を取り戻したと言われている。
大陸暦年、水上神殿の戦いにおいて奮戦するも、ヴィルノア軍の計略によって神殿ごと水没させられて死亡した。
セレス将軍の子孫を名乗った彼女であったが、本当は只のさえない商家の出身であった。","Raised in Lassen, a town in the southwest of
the continent.
 
Tyrith claimed to be the descendent of the
Warrior Princess Celes, a heroine who lived
more than 100 years ago. She sided with Arkdain,
which once existed in the northwest of the
continent, and contributed tremendously in the
battle against Villnore.
 
She became as famous and as strong, if not
stronger, than Celes, giving her soldiers courage
to fight even at their most exhausted.
 
In 658 C.C., during the Battle of the Lake
Temple, the Villnore army's strategic plans
sank the temple, killing Tyrith in the process.
 
Although she claimed she was related to General
Celes, she was actually a mere merchant's
daughter.",,1,container-0650.csv,
"大陸北西にある鉱山の出身。戦士でありながら歴史に名を残す刀匠でもある女性。
原初の秘法と呼ばれる技術に通じ、彼女によって鍛えられた刀剣は岩をも切断し、彼女によって作られた鎧は弓矢を弾き返したと伝えられている。
ヴィルノア建国の立役者の一人。
だが、その秘法を誰に伝える事もないまま、
歳という若さで戦死した。
","From the mines in the northwestern region of
the continent. Circe was both a warrior and a
legendary swordsmith.
 
Using the Secret Law of Principles, it was said
her swords could cut through the hardest of
rock, and her armor could repel even the
sharpest of arrows.
 
One of the founders of Villnore. She died in
battle at the age of 24 before she could pass
on her knowledge of the Secret Law.",,1,container-0650.csv,
"砂漠の町カルスタッドの出身。
当時、新興国家として勢力の拡大を続けていたクレルモンフェラン王国から町を守った英雄の一人。
地形についての知識が広く、水源を完全に押さえる事で、自分たちより遥かに数の多いクレルモンフェランの軍から町を守り続けた。
大陸暦年の第次カルスタッド侵攻の際に深手を負い、自分がもっとも愛した人物に背中を預けたまま死亡。
後に彼女の死を知ったクレルモンフェランの軍は、カルスタッドを落とす唯一無二の機会を逃したと言ったと伝えられている。","From the desert town Kalstad.
 
Rasheeka was one of several heroes who protected
the town from the spreading forces of the
powerful Crell Monferaigne.
 
With her knowledge of the land and by controlling
the water supply, she managed to protect the
town from the colossal Crell Monferaigne army.
In 724 C.C., she received a fatal wound during
the Fourth Kalstad Invasion and died in the
arms of her lover.
 
When the Crell Monferaigne army later heard of
her demise, they immediately regretted missing
the opportunity to take Kalstad.",,1,container-0650.csv,
"ジェラベルンの辺境出身の冒険者。
両親の仇である不死者を憎んでおり、不死者の王であるブラムスを退治する事にその一生を捧げた人物。
単純に剣の腕を磨くだけではなく罠や呪術の知識をからめ、ありとあらゆる手段を用いての戦いを得意としていた。
その執念が実を結び、不死者王の興味を引いた時に彼はその命を落とす事になってしまったのであるが。","An adventurer from the outskirts of Gerabellum.
 
Blaming the undead for the death of his parents,
Falx spent his entire life seeking vengeance by
defeating Brahms, the Lord of the Undead.
 
Falx not only excelled in wielding a sword, but
also used his knowledge of contraptions and
sorcery to his advantage in battles.
 
After his extraordinary fighting skills finally
caught Brahms's eye, he soon lost his life.",,1,container-0650.csv,
"当時大陸北東部に存在した、パルティア公国の要所であるネルソフの町出身の戦士。
彼は町の近隣に出没するようになったドラゴンを退治すべく、ネルソフの領主が広く兵を募集した際に、その呼びかけに応じた一人である。
彼を含めた人の兵が竜の住処に向かい戦いを挑んだ。
激戦の末に彼の剣が竜の胸を貫いた瞬間、その心臓から強い毒素を含む血が流れ出し、その場にいた兵士達はおろか、ネルソフ一帯の生あるもの全てを死滅させたと伝えられている。","A warrior from Nethov, a town vital to the
Principality of Paltierre, a power that ruled
the northeast of the continent.
 
Gerald was one of many who volunteered to slay
a dragon<808C>",,1,container-0650.csv,
"当時のディパン公国軍の指揮官であったセレス王女の副官としてカミール丘陵の大戦に参加。
王女と供にカミール将に数えられる武勲を立て『豪刃のギルム』の二つ名で呼ばれた。
その後、与えられた将軍の地位を蹴り、一兵卒として国に仕えていたが、年後のラッセンの奇襲より始まる年戦争にはセレス王女の妹であるフィレス王女の供として、再度参戦する事になる。
大陸暦年、年戦争末期のロゼッタの戦いにおいて、命を落とした仲間に対し換魂の法を行い、その生涯を閉じた。","Guilm participated in the War of Camille Hill
to aid Queen Celes, the leader of the Dipan
army.
 
He was considered one of the Seventeen
Commanders, and was given the nickname
""Baron Blade Guilm.""
 
After the war, he resigned from his position
as general, and served his country as a mere
soldier. However, during Lassen's Invasions
six years later, he participated in the battle
alongside Queen Celes's sister, Queen Phyress.
 
In 581 C.C., during the Battle of Rosetta near
the end of the Year-Long War, he laid down his
life to recover the life of a friend he had lost.",,1,container-0650.csv,
"かつて大陸北西部に存在したアークダイン王国の国家騎士団である血剣騎士団団長で、カミール丘陵の大戦でもっとも有名な将であると言われるカミール将の一人として『雷鳴のローランド』の二つ名を持つ人物。
大陸暦年にアークダイン国王の命を受け、カミール丘陵の大戦に参戦。
比類なき指揮能力を発揮し、崩壊しつつあった防衛線を整え、山岳地帯の向こうまで敵を押し返す事に成功した。
終戦後、年ほど前線地方の指揮を執っていたが、大陸暦年に本国への帰還命令を受けて帰国。だが、その旅路の最中に、ゴーラ地方での報告を最後に行方不明となった。","Captain of the Knights of the Bloodsword, crown
defenders of the Arkdain Kingdom that once
spanned the continent's northwest.
 
Roland was one of Camille's renowned Seventeen
Commanders in the War of Camille Hill, and was
later dubbed ""Roland of the Thunder Cry.""
 
In 574 C.C., by order of the king of Arkdain,
Roland fought in the War of Camille Hill. His
unparalleled strategic command saved a defensive
line from the brink of collapse and drove the
enemy back into the mountains.
 
He commanded the frontline patrols for two years
following the war and was eventually ordered
home in 577 C.C. However, he went missing,
and was last reported seen in the Gorhla region.",,1,container-0650.csv,
"元々はジェラベルン地方を中心に、傭兵をして生活をしていたが、大陸暦年に始まったカミール丘陵の大戦にジェラベルン解放軍として参加。
当時の名将を列挙したカミール将において、多くの場合その筆頭として名をあげられており、最高の戦士とも評されている人物である。
どのような劣勢であっても諦める事なく、数多の逆境を覆してきた彼は、畏怖と尊敬の念を込めて『天眼のエーレン』と呼ばれている。
大戦後はしばらく各地を放浪していたが、大陸暦年に当時大陸の南方部に存在していたロゼッタ王朝に仕官。すぐに国家騎士団であるナイトオブサンの赤光将軍に任命され、その翌年からの年戦争に参戦する事になる。
年戦争においてもその実力を発揮し、パルティア、ディパンという当時の大国の連合軍に対して一歩も引かない戦いを見せていたが、年戦争終期のアルトリア街道の攻防において、不意に現れた不死者の攻撃から仲間を守るために、その身を盾として命を落としてしまう。","Formerly working as a mercenary mainly in the
Gerabellum region, Ehlen was part of the
Gerabellum Liberation Army in the War of
Camille Hill that began in 572 C.C.
 
His name was often found at the top of the
list of the Seventeen Commanders of Camille,
which included only the mightiest warriors.
He was a fighter who never gave up, and had
been through much in his lifetime. People
looked at him with awe and fear. Thus, he was
given the nickname ""Demigod Ehlen.""
 
He wandered the lands after the war, but in
580 C.C., he sided with the Rosetta Dynasty,
which once existed in the south of the continent.
He was appointed as Horizon General of the royal
guard, Knights of the Sun, and participated in
the Year-Long War, which began the year after.
 
He demonstrated his amazing fighting skills during
the war as he held his own against the two major
powers<808C>",,1,container-0650.csv,
"元々は流れの傭兵。
大陸暦年に始まったカミール丘陵の大戦にその身一つで参戦し、『黒刃のアドニス』としてカミール将の一人に数えられるまでになった人物。
彼は特定の国家に所属していたわけではなく、戦の度に契約を交わし数多の軍を渡り歩いた。時にはつい日前まで自分が所属していた部隊に攻撃を仕掛け、壊滅させた事もあったという。大戦当時においての、最強の戦士との呼び名も高い。
カミール丘陵の大戦終結後は、大陸南部に存在していたロゼッタ王朝に所属。国家騎士団であるナイトオブサンの黒光軍を率いた。
大陸暦年に行われたラッセン奇襲には侵攻軍として参戦。
激しい一騎打ちの末に、同じくカミール将の一人とされている斬鉄姫セレス将軍に首を落とされて死亡した。","Formerly a stray mercenary.
 
Adonis participated in the War of Camille Hill,
where he became one of the Seventeen
Commanders of Camille and earned the
nickname ""Black Blade Adonis.""
 
He often did not fight for a particular side,
but he would often strike a deal with the troops
of the area he happened to be in. It is said he
once destroyed troops he sided with just two
days prior. People regarded him as one of the
strongest warriors of the time.
 
He sided with the Rosetta Dynasty, which once
existed in the south of the continent, after
the War of Camille Hill. He led the Eclipse
Troop of the Knights of the Sun.
 
He was part of the invading troops during the
Lassen Invasion.
 
After a fierce duel, he was beheaded by Warrior
Princess Celes, another one of the Seventeen
Commanders.",,1,container-0650.csv,
"かつて大陸北西部に存在したアークダイン王国の国家騎士団である血剣騎士団の団長であった人物。
彼は国王の乱心に気付きつつも、騎士としての責務を全うする為に騎士団を率いて王弟派と戦い続けた。
大陸暦年、王都に進軍してきた王弟派の百合戦士団団長と一騎打ちを繰り広げ、これを討ち取る。だが、彼はその戦いの後、この戦によって受けた傷の一切の治療を拒み、そのまま命を落としたと伝えられている。","A captain of the Knights of the Bloodsword, crown
defenders of the Arkdain Kingdom that once
spanned the continent's northwest.
 
Even though he began to realize the king was
eccentric, he was loyal to his duty as a knight
and continued to wage war against the king's
brother's troops.
 
In 581 C.C., he killed a captain of the king's
brother's troops, the Knights of the White Lily,
in one-on-one melee. However, after the war, he
refused treatment for his wounds and passed
away quietly.",,1,container-0650.csv,
"ディパン公国出身の神官戦士。
大陸暦年より始まった『ニブルヘイムの霧』と呼ばれる暗黒時代で名を馳せた英雄の一人。
冥府であるニブルヘイムの側に一人残り、ミッドガルドとニブルヘイムとを繋いでいた扉をその命を賭けて閉じたのは彼であると町の吟遊詩人は語るだろう。","A warrior priest from Dipan.
 
Dyn was one of the heroes who became
legendary for his contribution during the
Mist of Nifleheim (beginning in 599 C.C.).
 
According to town minstrels, he risked his life
to close the passage between Nifleheim and
Midgard.",,1,container-0650.csv,
"大陸北方の寒村の出身で、ヴィルノア建国の立役者の一人。敵を鎧ごと切断する剣の腕と弓矢さえ弾き返す鋼鉄の体を持っていたと伝えられている。
ヴィルノア王国建国時、度重なる戦において、ボロボロとなっていた剣と鎧を身につけた彼に対し、ヴィルノアの初代国王は自らの剣と鎧を彼に与えたといわれている。
ヴィルノア王国の建国から年後、地方の反乱を討伐に行った際に受けた矢に毒が塗られており、その時の傷が元で死亡した。","Hailing from a remote village on the north side
of the continent, Kraad was one of the original
founders of Villnore. They say his sword arm
sliced down enemies, armor and all, while his
steel-like body could repel speeding arrows.
 
It is said that Villnore's first king gave Kraad
his own sword and armor after gazing upon his
battered arms, as repeated battles during the
founding had taken their toll.
 
Three years after the country was founded, Kraad
was struck by a poison arrow while putting down a
rebellion, ultimately leading to his death.
",,1,container-0650.csv,
