original_jp,original_en,translated,occurrences,containers,notes
"圧縮した魔力を叩き付け、地面を崩壊させる。
決め技ゲージ増加量：×Hit","Concentrated magic energy fissures the land.
Increase to Special Attack gauge: 4 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"魔力をまとった拳で敵を天空高く打ち上げる。
決め技ゲージ増加量：×Hit","A fist wrapped in magic energy strikes a heavenly blow.
Increase to Special Attack gauge: 2 <0065> 8 Hits",,2,container-0647.csv container-0650.csv,
"空中に跳び上がり両腕を叩き付ける攻撃。
決め技ゲージ増加量：×Hit","A leap into the air and an attack that strikes both
arms. Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"魔力の塊を投げつける。
決め技ゲージ増加量：×Hit","Hurls forth a mass of magic energy.
Increase to Special Attack gauge: 4 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"隙の無い方向への攻撃。
決め技ゲージ増加量：×Hit","Attacks in three directions, covering every angle.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"雷の力を乗せた矢を放つ。
決め技ゲージ増加量：×Hit","Hurls an arrow infused with the power of lightning.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"収束させた力を解放する。
決め技ゲージ増加量：×Hit","Unleashes focused energy.
Increase to Special Attack gauge: 5 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"残された衝撃波が敵を襲う。
決め技ゲージ増加量：×Hit数","A residual shockwave is hurled at the enemy.
Increase to Special Attack gauge: 7 <0065> Number of Hits",,2,container-0647.csv container-0650.csv,
"上空から落下する連撃。
決め技ゲージ増加量：×Hit","Three rapid blows are delivered downward from the sky.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"魂すらも凍りつかせる氷の槍を放つ。
決め技ゲージ増加量：×Hit数","Launches an icy javelin that freezes to the soul.
Increase to Special Attack gauge: 3 <0065> Number of Hits",,2,container-0647.csv container-0650.csv,
"雷の力を乗せた連射。
決め技ゲージ増加量：×Hit","Three rapid blasts infused with the power of lightning.
Increase to Special Attack gauge: 6 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"上段から大きく振り下ろす一撃。
決め技ゲージ増加量：×Hit","A mighty downward blow from high.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"剣を水平に振るなぎ払い。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Horizontal sword slice. Hold button to launch enemy. 
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"ガントレットによる裏拳。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Backhand with gauntlet. Hold button to launch enemy.
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"近くの足元への攻撃。
決め技ゲージ増加量：×Hit","Leg strike against nearby enemy.
Increase to Special Attack gauge: 8 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"嵐のような連続攻撃。
決め技ゲージ増加量：×Hit","Rapid series of attacks like a storm.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"全力を込めた一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Full force attack. Hold button to launch enemy.
Increase to Special Attack gauge: 13 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"力任せの乱暴な攻撃。
決め技ゲージ増加量：×Hit","A wild attack that relies on brute strength.
Increase to Special Attack gauge: 11 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"倒れた敵への追い討ち。
決め技ゲージ増加量：×Hit","Follow-up blow against knocked-down foe.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"疾風のような連続攻撃。
決め技ゲージ増加量：×Hit","Rapid series of attacks like a hurricane.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"勢いを乗せた重い一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Powerful, heavy blow. Hold button to launch enemy.
Increase to Special Attack gauge: 11 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"左右への連撃。
決め技ゲージ増加量：×Hit","Two strikes to the right and left.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"渾身の力で振り下ろす一撃。
決め技ゲージ増加量：×Hit","Downward strike with nothing held back.
Increase to Special Attack gauge: 14 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"足元を切り払う攻撃。
決め技ゲージ増加量：×Hit","A sweeping strike at the legs.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"巨体を活かした体当たり。
決め技ゲージ増加量：×Hit","Uses giant body to smash the enemy.
Increase to Special Attack gauge: 4 <0065> 8 Hits",,2,container-0647.csv container-0650.csv,
"横から敵を殴り払う一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Attack from foe's side. Hold button to launch enemy.
Increase to Special Attack gauge: 15 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"遠心力を活かした回転切り。
決め技ゲージ増加量：×Hit","Slicing, spinning attack that uses centrifugal force.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵を跳ね上げてからの横切り。
決め技ゲージ増加量：×Hit","Flips enemy and follows with a horizontal cut.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"敵を踏み砕く強引な踏み付け。
決め技ゲージ増加量：×Hit","An awesome stomping attack that crushes the foe.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"体勢を崩し上から切り伏せる。
決め技ゲージ増加量：×Hit","Knocks the foe off-balance and strikes downward.
Increase to Special Attack gauge: 2 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"横からの切り払い。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Strike from the side. Hold button to launch enemy.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"懐から天高く振り上げる。
決め技ゲージ増加量：×Hit","Lifts the foe high into the air by the chest.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"素早い連突き。
決め技ゲージ増加量：×Hit","Three lightning-quick thrusts.
Increase to Special Attack gauge: 3 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"敵を両断せんばかりの一撃。
決め技ゲージ増加量：×Hit","Single blow that looks to split the foe asunder. 
Increase to Special Attack gauge: 3 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"敵を引っ掛けて引き寄せる攻撃。
決め技ゲージ増加量：×Hit","An attack that hooks and drags the foe.
Increase to Special Attack gauge: 4 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"一撃に全てを賭けた究極技。
決め技ゲージ増加量：×Hit","An extreme attack with nothing held back.
Increase to Special Attack gauge: 18 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵を巻き込み突き上げる段攻撃。
決め技ゲージ増加量：×Hit","A two-stage attack that engulfs and then lifts the enemy.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"敵の装甲を破壊する一撃。
決め技ゲージ増加量：×Hit","A single blow that smashes the foe's armor.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵を捕らえて引き寄せる攻撃。
決め技ゲージ増加量：×Hit","Ensnares the foe and drags it closer.
Increase to Special Attack gauge: 7 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"下からの攻撃。
決め技ゲージ増加量：×Hit","An attack from below.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"上段からの切り下ろし。
決め技ゲージ増加量：×Hit","A downward cutting attack from high.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"下段から段で切り上げる。
決め技ゲージ増加量：×Hit","A slashing blow that cuts from low to high.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"正面目掛けての鋭い突き。
決め技ゲージ増加量：×Hit","A sharp thrust aimed at the foe's front.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"水平に敵を両断する一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Cuts clear across foe. Hold button to launch enemy. 
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"足元への連続攻撃。
決め技ゲージ増加量：×Hit","Repeated attacks to the legs.
Increase to Special Attack gauge: 4 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"体重を乗せた上空からの攻撃。
決め技ゲージ増加量：×Hit","Leaping attack crushes with entire body weight.
Increase to Special Attack gauge: 13 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵に突き刺した剣を引き抜く攻撃。
決め技ゲージ増加量：×Hit","Thrusts and withdraws the sword blade into the enemy.
Increase to Special Attack gauge: 3 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"魂と肉体を切り離す一撃。
決め技ゲージ増加量：×Hit","A blow that severs the soul from its flesh.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"足元へのスライディング。
決め技ゲージ増加量：×Hit","A sliding attack at the legs.
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"下から上への回転蹴り。
決め技ゲージ増加量：×Hit","A spinning kick that rises from low to high.
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"首筋を狙った切り下ろし。
決め技ゲージ増加量：×Hit","A decapitating blow aimed at the neck.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"下段からの跳ね上げ。
決め技ゲージ増加量：×Hit","A lifting attack from below.
Increase to Special Attack gauge: 8 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"捻りを加えた強烈な突き。
決め技ゲージ増加量：×Hit","A shattering thrust with a follow-up twist.
Increase to Special Attack gauge: 4 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"真空波による足元への斬撃。
決め技ゲージ増加量：×Hit","A vacuum-wave cutting attack at the feet.
Increase to Special Attack gauge: 4 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"上空に飛び上がっての一撃。
決め技ゲージ増加量：×Hit","A leaping blow from the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"首筋を狙った切り下ろし。
決め技ゲージ増加量：×Hit","A decapitating blow aimed at the neck.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"下段からの跳ね上げ。
決め技ゲージ増加量：×Hit","A lifting attack from below.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"捻りを加えた強烈な突き。
決め技ゲージ増加量：×Hit","A shattering thrust with a follow-up twist.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"真空波による足元への斬撃。
決め技ゲージ増加量：×Hit","A vacuum-wave cutting attack at the feet.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"上空に飛び上がっての一撃。
決め技ゲージ増加量：×Hit","A leaping blow from the air.
Increase to Special Attack gauge: 4 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"右腕から裁きの炎を解き放つ攻撃。
決め技ゲージ増加量：×Hit","Attack launches flames of judgment from right arm.
Increase to Special Attack gauge: 3 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"敵の背後に回り込んでの回し蹴り。
決め技ゲージ増加量：×Hit","Circles round the enemy to deliver a roundhouse kick.
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵の背後に回り込んでの強力な一撃。
決め技ゲージ増加量：×Hit","Circles round the enemy to deliver a powerful blow.
Increase to Special Attack gauge: 13 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"正面からの連続攻撃。
決め技ゲージ増加量：×Hit","A combination attack from the front.
Increase to Special Attack gauge: 2 <0065> 5 Hits",,2,container-0647.csv container-0650.csv,
"あんまり深く語りたくない連続攻撃。
決め技ゲージ増加量：×Hit","A flurry attack of which mortals dare not speak.
Increase to Special Attack gauge: 3 <0065> 5 Hits",,2,container-0647.csv container-0650.csv,
"あんまり深く語りたくないスーパーな連続攻撃。
決め技ゲージ増加量：×Hit","Awesome flurry attack of which mortals dare not speak.
Increase to Special Attack gauge: 10 <0065> 14 Hits",,2,container-0647.csv container-0650.csv,
"敵の頭上に転移しての奇襲攻撃。
決め技ゲージ増加量：×Hit","Appears above the foe's head for a surprise attack.
Increase to Special Attack gauge: 2 <0065> 5 Hits",,2,container-0647.csv container-0650.csv,
"地面に当たると爆発する魔力の弾を撃ち出す。
決め技ゲージ増加量：×Hit","Fires a magic bolt that explodes upon landing. 
Increase to Special Attack gauge: 3 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"敵の周囲に無数の刃を生み出しての攻撃。
決め技ゲージ増加量：×Hit","Summons a multitude of blades around the foe.
Increase to Special Attack gauge: 2 <0065> 6 Hits",,2,container-0647.csv container-0650.csv,
"右腕から聖なる雷を解き放つ攻撃。
決め技ゲージ増加量：×Hit","Attack launches holy lightning from the right arm.
Increase to Special Attack gauge: 3 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"体勢を崩し上から切り伏せる。
決め技ゲージ増加量：×Hit","Knocks the foe off-balance, then cuts it down.
Increase to Special Attack gauge: 2 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"聖なる力を込めた一撃。
決め技ゲージ増加量：×Hit","A blow infused with holy power.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"体勢を崩し下から切り上げる。
決め技ゲージ増加量：×Hit","Knocks the foe off-balance and strikes upwards.
Increase to Special Attack gauge: 2 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"相手の活力を奪う一撃。
決め技ゲージ増加量：×Hit","A single blow that robs the foe of its will to fight.
Increase to Special Attack gauge: 6 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"影を射抜き行動を束縛する。
決め技ゲージ増加量：×Hit","Restrains the foe by nailing down its shadow.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"魔力の流れを遮断する攻撃。
決め技ゲージ増加量：×Hit","A blow that blocks the flow of magic energy.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"勢いを付けた強力な突き。
決め技ゲージ増加量：×Hit","A powerful thrust with nothing held back.
Increase to Special Attack gauge: 2 <0065> 4 Hits",,2,container-0647.csv container-0650.csv,
"左右から切り伏せる連続攻撃。
決め技ゲージ増加量：×Hit","A downward blow from high.
Increase to Special Attack gauge: 4 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"横からの一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","A blow from the side. Hold button to launch enemy.
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"上空に打ち上げる攻撃。
決め技ゲージ増加量：×Hit","A blow that lifts the foe into the air.
Increase to Special Attack gauge: 11 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"上空からの急襲。
決め技ゲージ増加量：×Hit","A sudden assault from the air.
Increase to Special Attack gauge: 15 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"剣の腹で敵を吹き飛ばす。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Uses flat of the blade. Hold button to launch enemy. 
Increase to Special Attack gauge: 12 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"上からの殴りつけ。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","A smash from above. Hold button to launch enemy.
Increase to Special Attack gauge: 14 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵の体を貫く重い突き。
決め技ゲージ増加量：×Hit","A heavy thrust that runs through the enemy.
Increase to Special Attack gauge: 3 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"流れるような連続切り。
決め技ゲージ増加量：×Hit","A cascading volley of cuts.
Increase to Special Attack gauge: 4 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"横殴りの攻撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","A horizontal attack. Hold button to launch enemy.
Increase to Special Attack gauge: 7 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"腱を狙った横殴りの攻撃。
決め技ゲージ増加量：×Hit","Horizontal attack aimed at the tendons.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"敵の装甲を剥ぎとる攻撃。
決め技ゲージ増加量：×Hit","An attack that cuts away the foe's armor.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"両断するかのような攻撃。
決め技ゲージ増加量：×Hit","A strike seemingly powerful enough to bisect the foe.
Increase to Special Attack gauge: 5 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"呪文を禁じる攻撃。
決め技ゲージ増加量：×Hit","An attack that prohibits incantations.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"素早い一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Lightning-quick attack. Hold button to launch enemy.
Increase to Special Attack gauge: 8 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"横振りの強烈な一撃。”攻撃ボタン長押しで吹き飛ばし可能”
決め技ゲージ増加量：×Hit","Mighty horizontal blow. Hold button to launch enemy.
Increase to Special Attack gauge: 16 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"力任せの大振り。
決め技ゲージ増加量：×Hit","A huge swing relying on brute force.
Increase to Special Attack gauge: 14 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"猛毒をまとった一撃。
決め技ゲージ増加量：×Hit","A blow that delivers poison to the foe.
Increase to Special Attack gauge: 9 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"天に駆け上がる誘導弾を放つ。
決め技ゲージ増加量：×Hit","A guided bolt flies to the heavens themselves.
Increase to Special Attack gauge: 7 <0065> 2 Hits",,2,container-0647.csv container-0650.csv,
"衝撃波を伴った強力な一撃。
決め技ゲージ増加量：×Hit","A mighty blow that sends out a shockwave.
Increase to Special Attack gauge: 18 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"隙の無い方向への攻撃。
決め技ゲージ増加量：×Hit","Attacks in three directions, covering every inch.
Increase to Special Attack gauge: 5 <0065> 3 Hits",,2,container-0647.csv container-0650.csv,
"狙い済ました一撃。
決め技ゲージ増加量：×Hit","A supremely accurate attack.
Increase to Special Attack gauge: 7 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
"炎をまとった一撃。
決め技ゲージ増加量：×Hit","A single shot engulfed in flames.
Increase to Special Attack gauge: 10 <0065> 1 Hit",,2,container-0647.csv container-0650.csv,
バーンストーム,Fire Storm,,2,container-0647.csv container-0650.csv,
クールダンセル,Frigid Damsel,,2,container-0647.csv container-0650.csv,
ライトニングボルト,Lightning Bolt,,2,container-0647.csv container-0650.csv,
ポイズンブロウ,Poison Blow,,2,container-0647.csv container-0650.csv,
プリズミックミサイル,Prismatic Missile,,2,container-0647.csv container-0650.csv,
ダークセイヴァー,Dark Savior,,2,container-0647.csv container-0650.csv,
アストラルメイズ,Astral Maze,,2,container-0647.csv container-0650.csv,
スピリチュアルソーン,Spiritual Thorn,,2,container-0647.csv container-0650.csv,
キュアプラムス,Heal,,2,container-0647.csv container-0650.csv,
オーディナリーシェイプ,Normalize,,2,container-0647.csv container-0650.csv,
エヴォークフェザー,Invoke Feather,,2,container-0647.csv container-0650.csv,
レデュースパワー,Sap Power,,2,container-0647.csv container-0650.csv,
レデュースガード,Sap Guard,,2,container-0647.csv container-0650.csv,
カオティックルーン,Chaotic Rune,,2,container-0647.csv container-0650.csv,
マイトレインフォース,Might Reinforce,,2,container-0647.csv container-0650.csv,
ガードレインフォース,Guard Reinforce,,2,container-0647.csv container-0650.csv,
スペルレインフォース,Spell Reinforce,,2,container-0647.csv container-0650.csv,
リフレクトソーサリー,Reflect Sorcery,,2,container-0647.csv container-0650.csv,
プリベントソーサリー,Dampen Magic,,2,container-0647.csv container-0650.csv,
,Trap Magic,,2,container-0647.csv container-0650.csv,
エクスプロージヨン,Explosion,,2,container-0647.csv container-0650.csv,
グラシアルブリザード,Glacial Blizzard,,2,container-0647.csv container-0650.csv,
アースグレイブ,Earth Grave,,2,container-0647.csv container-0650.csv,
サンダーストーム,Thunder Storm,,2,container-0647.csv container-0650.csv,
"爆炎を伴う上昇気流の中に敵単体を巻き込む
炎属性の魔法。","A fire-element spell that engulfs a single foe in a spinning
whirlwind of ascending flames.",,2,container-0647.csv container-0650.csv,
"氷精を召喚し、その氷の刃で敵単体を連続攻撃させる
氷属性の魔法。一定確率で敵を状態異常（凍結）にする。","An ice-element spell that summons ice spirits to attack a
single enemy. May Freeze the target.",,2,container-0647.csv container-0650.csv,
"敵に対して電光を一直線上に放射する雷属性の魔法。
一定確率で敵を状態異常（麻痺）にする。","A lightning-element spell that launches a single thunderbolt
at a foe. May Paralyze the target.",,2,container-0647.csv container-0650.csv,
"敵単体の周囲に毒霧を発生させる土属性の魔法。
一定確率で敵を状態異常（毒）にする。","An earth-element spell that envelops a foe in toxic fog.
May Poison the target.",,2,container-0647.csv container-0650.csv,
"光の矢を誘導し、複数の敵を撃破する魔法。
一定確率で様々な状態異常を引き起こす。","A spell that launches arrows of light at multiple enemies.
May inflict various status ailments.",,2,container-0647.csv container-0650.csv,
"敵の周囲に巨大な剣を出現させて突き刺す
闇属性の魔法。","A darkness-element area spell that materializes a giant sword
to strike a group of foes.",,2,container-0647.csv container-0650.csv,
"目標を中心とした一定範囲内の敵を状態異常（転送）にし、
戦場から消去する魔法。","Transfers the souls of enemies near the targeted area and
banishes them from the battlefield.",,2,container-0647.csv container-0650.csv,
敵単体を（戦闘不能）にする魔法。,A spell that renders one foe Unconscious.,,2,container-0647.csv container-0650.csv,
"味方一人のHPを回復させる魔法。
HP最大値のを回復する。","A spell that restores HP to one ally. Restores 80% of target's
max HP.",,2,container-0647.csv container-0650.csv,
"味方一人の状態異常を治療する魔法。
（毒、混乱、沈黙、凍結、麻痺、石化、気絶）を回復する。","A spell that cures one ally of Poison, Confusion, Silence, Freeze,
Paralysis, Stone or Faint.",,2,container-0647.csv container-0650.csv,
味方一人を（戦闘不能）から復活させる魔法。,A spell that restores one Unconscious ally to life.,,2,container-0647.csv container-0650.csv,
目標を中心とした一定範囲内の敵のATKを減少させる魔法。,"A spell that reduces the ATK of foes within a certain range of
the spell target.",,2,container-0647.csv container-0650.csv,
目標を中心とした一定範囲内の敵のRDMを減少させる魔法。,"A spell that reduces the RDM of foes within a certain range of
the spell target.",,2,container-0647.csv container-0650.csv,
"自分を中心とした範囲内の敵の
ATK・MAG・HIT・AVD・RDM・RSTを減少させる魔法。","Reduces the ATK, MAG, HIT, AVD, RDM, and RST of foes within 
a certain range of the spell caster by 20%.",,2,container-0647.csv container-0650.csv,
"味方一人のATKを.倍に増強する魔法。
重ねがけはできない。","A spell that augments one ally's ATK to 150%.
Effect is not cumulative.",,2,container-0647.csv container-0650.csv,
"味方一人のRDM・RSTを.倍に増強する魔法。
重ねがけはできない。","A spell that augments the RDM and RST of one ally to 150%.
Effect is not cumulative.",,2,container-0647.csv container-0650.csv,
"味方一人のMAGを.倍に増強する魔法。
重ねがけはできない。","A spell that augments the MAG of one ally to 150%.
Effect is not cumulative.",,2,container-0647.csv container-0650.csv,
"魔法効果を術者に反射する防御結界を生み出す魔法。
一度反射する事で結界は失われる。","Conjures a barrier that reflects magic back at the original caster.
The barrier works only once.",,2,container-0647.csv container-0650.csv,
"敵単体の詠唱を封じる魔法。
一定確率で状態異常（沈黙）にする。","Seals one foe's magic chants within a veil of silence.
May inflict Silence upon the target.",,2,container-0647.csv container-0650.csv,
"目標を中心とした一定範囲内に
巨大な爆炎を巻き起こす炎属性の範囲魔法。","A fire-element area spell that conjures a massive fireball in 
the targeted area.",,2,container-0647.csv container-0650.csv,
"天から降り注ぐ鋭利な氷柱が、目標を中心とした
一定範囲内の敵を切り裂く氷属性の範囲魔法。","An ice-element area spell that brings down a hail of dagger-sharp
icicles onto the targeted area.",,2,container-0647.csv container-0650.csv,
"大地から出現した岩が巨大な槍と化し、目標を中心とした
一定範囲内の敵を貫く土属性の範囲魔法。","An earth-element area spell that causes massive spears of rock
to erupt around the targeted area.",,2,container-0647.csv container-0650.csv,
"帯電した風で目標を中心とした一定範囲内を包み込み
雷撃の渦に巻き込む雷属性の範囲魔法。","A lightning-element area spell that engulfs the targeted area in a
maelstrom of lightning.",,2,container-0647.csv container-0650.csv,
,Cost,,2,container-0648.csv container-0866.csv,
原産地,Origin,,2,container-0648.csv container-0866.csv,
戻る,<8099>R<8099>ABack,,2,container-0648.csv container-0866.csv,
金の加護,Gold Blessing,,2,container-0648.csv container-0866.csv,
宝の加護,Treasure Blessing,,2,container-0648.csv container-0866.csv,
〓石の加護,Gem Blessing,,2,container-0648.csv container-0866.csv,
経験を〓る〓の理,Experience Pig Law,,2,container-0648.csv container-0866.csv,
金を食らう虫の理,Gold Grubber Law,,2,container-0648.csv container-0866.csv,
経験を供す友の理,Experience Friend Law,,2,container-0648.csv container-0866.csv,
光跳の加護,Dancing Light Blessing,,2,container-0648.csv container-0866.csv,
光呪の加護,Magical Light Blessing,,2,container-0648.csv container-0866.csv,
光散の加護,Burst Light Blessing,,2,container-0648.csv container-0866.csv,
早〓の加護,Alarm Blessing,,2,container-0648.csv container-0866.csv,
重き黒〓の戒,Black Anchor Wrath,,2,container-0648.csv container-0866.csv,
軽き〓〓の戒,Cotton Dust Wrath,,2,container-0648.csv container-0866.csv,
無力な〓〓子の戒,Powerless Cap Wrath,,2,container-0648.csv container-0866.csv,
炎の加護,Fire Blessing,,2,container-0648.csv container-0866.csv,
氷の加護,Ice Blessing,,2,container-0648.csv container-0866.csv,
土の加護,Earth Blessing,,2,container-0648.csv container-0866.csv,
雷の加護,Lightning Blessing,,2,container-0648.csv container-0866.csv,
業炎の理,Brimstone Law,,2,container-0648.csv container-0866.csv,
氷塊の理,Iceberg Law,,2,container-0648.csv container-0866.csv,
〓土の理,Mudbank Law,,2,container-0648.csv container-0866.csv,
雷〓の理,Thundercloud Law,,2,container-0648.csv container-0866.csv,
聖光の理,Holy Light Law,,2,container-0648.csv container-0866.csv,
闇夜の理,Dark Night Law,,2,container-0648.csv container-0866.csv,
色無しの理,Achromatic Law,,2,container-0648.csv container-0866.csv,
亀裂の戒,Chasm Wrath,,2,container-0648.csv container-0866.csv,
自虐の戒,Masochist Wrath,,2,container-0648.csv container-0866.csv,
魂を〓る〓の戒,Soul-Carver Wrath,,2,container-0648.csv container-0866.csv,
壁の加護,Barrier Blessing,,2,container-0648.csv container-0866.csv,
命精の加護,Lifeforce Blessing,,2,container-0648.csv container-0866.csv,
〓〓の加護,Six Elements Blessing,,2,container-0648.csv container-0866.csv,
命のみ糧とする戒,Wrath of Bread Alone,,2,container-0648.csv container-0866.csv,
