resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
647,1040,codepage,12526,10,Iron Bash,アイアンバッシュ,
647,1041,codepage,12536,14,Overhand Left,オーバーレフト,
647,1042,codepage,12550,15,Spinal Current,カーレントスパイン,
647,1043,codepage,12565,15,Bloody Cascade,ブラッディカスケード,
647,1044,codepage,12580,11,Sonic Edge,ソニックエッジ,
647,1045,codepage,12591,12,Arm Breaker,アームドブレイク,
647,1046,codepage,12603,12,Disassemble,リムーブハード,
647,1047,codepage,12615,12,Lower Split,ロウアースプリット,
647,1048,codepage,12627,13,Forbid Sound,フォービッドノイズ,
647,1049,codepage,12640,11,Quick Stab,クイックスタッブ,
647,1050,codepage,12651,15,Dreaded Radius,ドレイディッドラディアス,
647,1051,codepage,12666,11,Blast Kick,ブラストキック,
647,1052,codepage,12677,15,Smashing Swing,バスタースイング,
647,1053,codepage,12692,11,Dual Tusks,デュアルタスク,
647,1054,codepage,12703,12,Poison Shot,ポイズンシュート,
647,1055,codepage,12715,9,Stardust,スターダスト,
647,1056,codepage,12724,12,Aiming Wisp,エイミングウィスプ,
647,1057,codepage,12736,12,Rising Wisp,ライジングウィスプ,
647,1058,codepage,12748,14,Smashing Shot,バスターシュート,
647,1059,codepage,12762,19,Binding Distortion,リストリクトディストーシヨン,
647,1060,codepage,12781,11,Flame Shot,フレイムシュート,
647,1061,codepage,12792,12,Wave Motion,ウェイブモーシヨン,
647,1062,codepage,12804,17,Shrapnel Shatter,フレークフラップ,
647,1063,codepage,12821,17,Three-way Attack,スリーウェイ,
647,1064,codepage,12838,12,Single Shot,シングルシヨット,
647,1065,codepage,12850,13,Stony Decree,ウェザリングオーダー,
647,1066,codepage,12863,12,Flare Blast,フレアシュート,
647,1067,codepage,12875,14,Target Throat,スロートシュート,
647,1086,codepage,12907,97,"Launches twin bolts of godspeed at great velocity.
Increase to Special Attack gauge: 6 <0065> 2 Hits",高〓で〓つ神〓の〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1087,codepage,13004,90,"Fires shockwave bearing the light of stars.
Increase to Special Attack gauge: 3 <0065> 4 Hits",〓の光を〓〓た〓〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1088,codepage,13094,86,"Fires a bolt guided by a beam of light.
Increase to Special Attack gauge: 4 <0065> 3 Hits",光線〓の誘〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1089,codepage,13180,87,"A guided bolt flies to the very heavens.
Increase to Special Attack gauge: 7 <0065> 2 Hits",天に〓け上がる誘〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1090,codepage,13267,102,"Ensnares enemy in a distortion of space itself.
Increase to Special Attack gauge: 3 <0065> Number of Hits",空間の歪みで〓を〓〓する。〓め技ゲージ〓加量：〓〓〓〓〓,
647,1091,codepage,13369,100,"Launches an arrow that explodes when it strikes home.
Increase to Special Attack gauge: 16 <0065> 1 Hit",〓中すると〓発する〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1092,codepage,13469,72,"Unleashes focused energy.
Increase to Special Attack gauge: 9 <0065> 2 Hits",〓〓さ〓た力を〓〓する。〓め技ゲージ〓加量：〓〓〓〓,
647,1093,codepage,13541,90,"An enchanted arrow turns the enemy to stone.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓の〓を石化する魔法の〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1094,codepage,13631,88,"An attack that goes right for the throat.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓を〓い〓ました一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1095,codepage,13719,79,"Five rapid strikes to the front.
Increase to Special Attack gauge: 4 <0065> 5 Hits",〓方への〓〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1102,codepage,13804,102,"A downward blow that strikes the top of the foe's head.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓上から〓り下ろす一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1103,codepage,13906,74,"A solid blow from close-up.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓に入り〓んでの一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1104,codepage,13980,90,"An upper cut that strikes into the heavens.
Increase to Special Attack gauge: 4 <0065> 3 Hits",天高く〓び上がるアッパー。〓め技ゲージ〓加量：〓〓〓〓,
647,1105,codepage,14070,81,"Three blows slashing side-to-side.
Increase to Special Attack gauge: 4 <0065> 3 Hits",〓〓からの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1106,codepage,14151,94,"A powerful knockdown blow delivered from above.
Increase to Special Attack gauge: 11 <0065> 1 Hit",上空から〓き〓〓る〓力な一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1107,codepage,14245,73,"A torrent of magic energy.
Increase to Special Attack gauge: 4 <0065> 3 Hits",魔力の〓流による〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1108,codepage,14318,91,"Concentrated magic energy fissures the land.
Increase to Special Attack gauge: 4 <0065> 3 Hits",圧〓した魔力を〓き付け、地面を〓壊さ〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1109,codepage,14409,102,"A fist wrapped in magic energy strikes a heavenly blow.
Increase to Special Attack gauge: 2 <0065> 8 Hits",魔力をまとった〓で〓を天空高く〓ち上〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1110,codepage,14511,104,"A leap into the air and an attack that strikes both
arms. Increase to Special Attack gauge: 6 <0065> 2 Hits",空中に〓び上がり〓〓を〓き付ける〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1111,codepage,14615,82,"Hurls forth a mass of magic energy.
Increase to Special Attack gauge: 4 <0065> 3 Hits",魔力の〓を〓〓つける。〓め技ゲージ〓加量：〓〓〓〓,
647,1118,codepage,14703,97,"Attacks in three directions, covering every angle.
Increase to Special Attack gauge: 5 <0065> 3 Hits",〓の無い方〓への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1119,codepage,14800,98,"Hurls an arrow infused with the power of lightning.
Increase to Special Attack gauge: 6 <0065> 2 Hits",雷の力を〓〓た〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1120,codepage,14898,72,"Unleashes focused energy.
Increase to Special Attack gauge: 5 <0065> 4 Hits",〓〓さ〓た力を〓〓する。〓め技ゲージ〓加量：〓〓〓〓,
647,1121,codepage,14970,98,"A countless scattering of bolts is hurled forward. 
Increase to Special Attack gauge: 3 <0065> 8 Hits",無〓の〓〓を〓面に〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1122,codepage,15068,99,"A residual shockwave is hurled at the enemy.
Increase to Special Attack gauge: 7 <0065> Number of Hits",〓された〓〓〓が〓を〓う。〓め技ゲージ〓加量：〓〓〓〓〓,
647,1123,codepage,15167,101,"Three rapid blows are delivered downward from the sky.
Increase to Special Attack gauge: 5 <0065> 3 Hits",上空から〓下する〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1124,codepage,15268,90,"An enchanted arrow turns the enemy to stone.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓の〓を石化する魔法の〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1125,codepage,15358,104,"Launches an icy javelin that freezes to the soul.
Increase to Special Attack gauge: 3 <0065> Number of Hits",〓すらも〓りつか〓る〓の槍を〓つ。〓め技ゲージ〓加量：〓〓〓〓〓,
647,1126,codepage,15462,102,"Three rapid blasts infused with the power of lightning.
Increase to Special Attack gauge: 6 <0065> 3 Hits",雷の力を〓〓た〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1127,codepage,15564,86,"Fires a bolt guided by a beam of light.
Increase to Special Attack gauge: 4 <0065> 3 Hits",光線〓の誘〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1150,codepage,15672,80,"A mighty downward blow from high.
Increase to Special Attack gauge: 10 <0065> 1 Hit",上〓から大きく〓り下ろす一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1151,codepage,15752,99,"Horizontal sword slice. Hold button to launch enemy. 
Increase to Special Attack gauge: 9 <0065> 1 Hit",剣を水平に〓るな〓〓い。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1152,codepage,15851,99,"Backhand with gauntlet. Hold button to launch enemy.
Increase to Special Attack gauge: 12 <0065> 1 Hit",ガントレットによる〓〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1153,codepage,15950,78,"Leg strike against nearby enemy.
Increase to Special Attack gauge: 8 <0065> 1 Hit",〓くの〓元への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1154,codepage,16028,84,"Rapid series of attacks like a storm.
Increase to Special Attack gauge: 6 <0065> 2 Hits",〓のような〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1155,codepage,16112,94,"Full force attack. Hold button to launch enemy.
Increase to Special Attack gauge: 13 <0065> 1 Hit",全力を〓めた一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1156,codepage,16206,73,"A downward blow from high.
Increase to Special Attack gauge: 5 <0065> 2 Hits",上〓から〓り下ろす〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1157,codepage,16279,91,"A wild attack that relies on brute strength.
Increase to Special Attack gauge: 11 <0065> 1 Hit",力〓〓の乱〓な〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1158,codepage,16370,87,"Follow-up blow against knocked-down foe.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓れた〓への〓い〓ち。〓め技ゲージ〓加量：〓〓〓〓,
647,1159,codepage,16457,88,"Rapid series of attacks like a hurricane.
Increase to Special Attack gauge: 5 <0065> 2 Hits",〓〓のような〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1166,codepage,16551,97,"Powerful, heavy blow. Hold button to launch enemy.
Increase to Special Attack gauge: 11 <0065> 1 Hit",〓いを〓〓た重い一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1167,codepage,16648,81,"Two strikes to the right and left.
Increase to Special Attack gauge: 6 <0065> 2 Hits",〓〓への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1168,codepage,16729,86,"Downward strike with nothing held back.
Increase to Special Attack gauge: 14 <0065> 1 Hit",〓〓の力で〓り下ろす一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1169,codepage,16815,77,"A sweeping strike at the legs.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓元を切り〓う〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1170,codepage,16892,82,"Uses giant body to smash the enemy.
Increase to Special Attack gauge: 4 <0065> 8 Hits",巨〓を活かした〓〓たり。〓め技ゲージ〓加量：〓〓〓〓,
647,1171,codepage,16974,99,"Attack from foe's side. Hold button to launch enemy.
Increase to Special Attack gauge: 15 <0065> 1 Hit",横から〓を〓り〓う一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1172,codepage,17073,100,"Slicing, spinning attack that uses centrifugal force.
Increase to Special Attack gauge: 10 <0065> 1 Hit",遠心力を活かした〓〓切り。〓め技ゲージ〓加量：〓〓〓〓,
647,1173,codepage,17173,93,"Flips enemy and follows with a horizontal cut.
Increase to Special Attack gauge: 5 <0065> 2 Hits",〓を〓ね上〓てからの横切り。〓め技ゲージ〓加量：〓〓〓〓,
647,1174,codepage,17266,95,"An awesome stomping attack that crushes the foe.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓を踏み砕く〓引な踏み付け。〓め技ゲージ〓加量：〓〓〓〓,
647,1175,codepage,17361,87,"A side kick that sends the enemy flying.
Increase to Special Attack gauge: 12 <0065> 1 Hit",〓を大きく〓き〓ばす横〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1182,codepage,17454,76,"A downwards attack from above.
Increase to Special Attack gauge: 9 <0065> 1 Hit",上〓からの〓り下ろし。〓め技ゲージ〓加量：〓〓〓〓,
647,1183,codepage,17530,89,"A thrusting attack with the body kept low.
Increase to Special Attack gauge: 3 <0065> 2 Hits",〓〓を〓くしての素〓い〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1184,codepage,17619,95,"Knocks the foe off-balance and strikes downward.
Increase to Special Attack gauge: 2 <0065> 4 Hits",〓〓を〓し上から切り〓〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1185,codepage,17714,86,"A spinning kick with nothing held back.
Increase to Special Attack gauge: 13 <0065> 1 Hit",〓いを付けた〓〓〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1186,codepage,17800,88,"A snake-fast attack quicker than the eye.
Increase to Special Attack gauge: 2 <0065> 4 Hits",目にも〓まらない高〓の〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1187,codepage,17888,83,"Surprise attack with a hidden knife.
Increase to Special Attack gauge: 6 <0065> 2 Hits",隠し持ったナイフでの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1188,codepage,17971,73,"A downward blow from high.
Increase to Special Attack gauge: 5 <0065> 2 Hits",上〓から〓り下ろす〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1189,codepage,18044,87,"A leaping, slashing attack into the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",上空へと〓び上がる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1190,codepage,18131,89,"A strike that aims for the foe's weak spot.
Increase to Special Attack gauge: 8 <0065> 1 Hit",〓所を〓っての一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1191,codepage,18220,80,"Overwhelming sword flurry attack.
Increase to Special Attack gauge: 2 <0065> 6 Hits",剣圧による〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1198,codepage,18306,96,"Strike from the side. Hold button to launch enemy.
Increase to Special Attack gauge: 9 <0065> 1 Hit",横からの切り〓い。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1199,codepage,18402,92,"Lifts the foe high into the air by the chest.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓から天高く〓り上〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1200,codepage,18494,77,"Three lightning-quick thrusts.
Increase to Special Attack gauge: 3 <0065> 3 Hits",素〓い〓〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1201,codepage,18571,96,"Single blow that looks to split the foe asunder. 
Increase to Special Attack gauge: 3 <0065> 4 Hits",〓を〓〓〓んばかりの一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1202,codepage,18667,86,"An attack that hooks and drags the foe.
Increase to Special Attack gauge: 4 <0065> 2 Hits",〓を引っ〓けて引き〓〓る〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1203,codepage,18753,88,"An extreme attack with nothing held back.
Increase to Special Attack gauge: 18 <0065> 1 Hit",一〓に全てを〓けた究〓技。〓め技ゲージ〓加量：〓〓〓〓,
647,1204,codepage,18841,104,"A two-stage attack that engulfs and then lifts the enemy.
Increase to Special Attack gauge: 6 <0065> 2 Hits",〓を〓き〓み〓き上〓る〓〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1205,codepage,18945,90,"A single blow that smashes the foe's armor.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓の〓〓を〓壊する一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1206,codepage,19035,83,"Ensnares the foe and drags it closer.
Increase to Special Attack gauge: 7 <0065> 1 Hit",〓を〓らえて引き〓〓る〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1207,codepage,19118,68,"An attack from below.
Increase to Special Attack gauge: 10 <0065> 1 Hit",下からの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1214,codepage,19192,83,"A downward cutting attack from high.
Increase to Special Attack gauge: 10 <0065> 1 Hit",上〓からの切り下ろし。〓め技ゲージ〓加量：〓〓〓〓,
647,1215,codepage,19275,90,"A slashing blow that cuts from low to high.
Increase to Special Attack gauge: 6 <0065> 2 Hits",下〓から〓で切り上〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1216,codepage,19365,87,"A sharp thrust aimed at the foe's front.
Increase to Special Attack gauge: 5 <0065> 3 Hits",〓面目〓けての〓い〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1217,codepage,19452,98,"Cuts clear across foe. Hold button to launch enemy. 
Increase to Special Attack gauge: 9 <0065> 1 Hit",水平に〓を〓〓する一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1218,codepage,19550,76,"Repeated attacks to the legs.
Increase to Special Attack gauge: 4 <0065> 4 Hits",〓元への〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1219,codepage,19626,94,"Leaping attack crushes with entire body weight.
Increase to Special Attack gauge: 13 <0065> 1 Hit",〓重を〓〓た上空からの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1220,codepage,19720,100,"Thrusts and withdraws the sword blade into the enemy.
Increase to Special Attack gauge: 3 <0065> 4 Hits",〓に〓き〓した剣を引き〓く〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1221,codepage,19820,89,"A blow that severs the soul from its flesh.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓と肉〓を切り〓す一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1222,codepage,19909,76,"A sliding attack at the legs.
Increase to Special Attack gauge: 12 <0065> 1 Hit",〓元へのスライディング。〓め技ゲージ〓加量：〓〓〓〓,
647,1223,codepage,19985,91,"A spinning kick that rises from low to high.
Increase to Special Attack gauge: 12 <0065> 1 Hit",下から上への〓〓〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1230,codepage,20082,84,"A decapitating blow aimed at the neck.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓〓を〓った切り下ろし。〓め技ゲージ〓加量：〓〓〓〓,
647,1231,codepage,20166,74,"A lifting attack from below.
Increase to Special Attack gauge: 8 <0065> 1 Hit",下〓からの〓ね上〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1232,codepage,20240,90,"A shattering thrust with a follow-up twist.
Increase to Special Attack gauge: 4 <0065> 3 Hits",〓りを加えた〓〓な〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1233,codepage,20330,88,"A vacuum-wave cutting attack at the feet.
Increase to Special Attack gauge: 4 <0065> 3 Hits",〓空〓による〓元への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1234,codepage,20418,71,"A spinning sweep attack.
Increase to Special Attack gauge: 11 <0065> 1 Hit",〓〓しての〓〓い。〓め技ゲージ〓加量：〓〓〓〓,
647,1235,codepage,20489,75,"A leaping blow from the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",上空に〓び上がっての一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1236,codepage,20564,87,"A leaping, slashing attack into the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",上空へと〓び上がる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1237,codepage,20651,104,"The first strike lifts the foe; the second cuts him down.
Increase to Special Attack gauge: 3 <0065> 3 Hits",一刀目で〓を切り上〓、〓刀目で〓を切り〓〓る〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1238,codepage,20755,92,"An attack that penetrates the foe's defenses.
Increase to Special Attack gauge: 11 <0065> 1 Hit",〓の防〓をすり〓ける〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1239,codepage,20847,96,"A brutal side slash. Hold button to launch enemy.
Increase to Special Attack gauge: 3 <0065> 2 Hits",力〓〓の横〓〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1246,codepage,20949,85,"A decapitating blow aimed at the neck.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓〓を〓った切り下ろし。〓め技ゲージ〓加量：〓〓〓〓,
647,1247,codepage,21034,74,"A lifting attack from below.
Increase to Special Attack gauge: 9 <0065> 1 Hit",下〓からの〓ね上〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1248,codepage,21108,90,"A shattering thrust with a follow-up twist.
Increase to Special Attack gauge: 5 <0065> 3 Hits",〓りを加えた〓〓な〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1249,codepage,21198,88,"A vacuum-wave cutting attack at the feet.
Increase to Special Attack gauge: 5 <0065> 3 Hits",〓空〓による〓元への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1250,codepage,21286,71,"A spinning sweep attack.
Increase to Special Attack gauge: 11 <0065> 1 Hit",〓〓しての〓〓い。〓め技ゲージ〓加量：〓〓〓〓,
647,1251,codepage,21357,75,"A leaping blow from the air.
Increase to Special Attack gauge: 4 <0065> 3 Hits",上空に〓び上がっての一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1252,codepage,21432,87,"A leaping, slashing attack into the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",上空へと〓び上がる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1253,codepage,21519,104,"The first strike lifts the foe; the second cuts him down.
Increase to Special Attack gauge: 3 <0065> 3 Hits",一刀目で〓を切り上〓、〓刀目で〓を切り〓〓る〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1254,codepage,21623,92,"An attack that penetrates the foe's defenses.
Increase to Special Attack gauge: 11 <0065> 1 Hit",〓の防〓をすり〓ける〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1255,codepage,21715,96,"A brutal side slash. Hold button to launch enemy.
Increase to Special Attack gauge: 3 <0065> 2 Hits",力〓〓の横〓〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1278,codepage,21833,97,"Attack launches flames of judgment from right arm.
Increase to Special Attack gauge: 3 <0065> 3 Hits",〓〓から〓きの炎を〓き〓つ〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1279,codepage,21930,100,"Circles round the enemy to deliver a roundhouse kick.
Increase to Special Attack gauge: 12 <0065> 1 Hit",〓の〓後に〓り〓んでの〓し〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1280,codepage,22030,98,"Circles round the enemy to deliver a powerful blow.
Increase to Special Attack gauge: 13 <0065> 1 Hit",〓の〓後に〓り〓んでの〓力な一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1281,codepage,22128,83,"A combination attack from the front.
Increase to Special Attack gauge: 2 <0065> 5 Hits",〓面からの〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1282,codepage,22211,95,"A flurry attack of which mortals dare not speak.
Increase to Special Attack gauge: 3 <0065> 5 Hits",あんまり〓く〓りたくない〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1283,codepage,22306,103,"Awesome flurry attack of which mortals dare not speak.
Increase to Special Attack gauge: 10 <0065> 14 Hits",あんまり〓く〓りたくないスーパーな〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1284,codepage,22409,98,"Appears above the foe's head for a surprise attack.
Increase to Special Attack gauge: 2 <0065> 5 Hits",〓の〓上に〓〓しての〓〓〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1285,codepage,22507,94,"Fires a magic bolt that explodes upon landing. 
Increase to Special Attack gauge: 3 <0065> 4 Hits",地面に〓たると〓発する魔力の〓を〓ち出す。〓め技ゲージ〓加量：〓〓〓〓,
647,1286,codepage,22601,92,"Summons a multitude of blades around the foe.
Increase to Special Attack gauge: 2 <0065> 6 Hits",〓の〓〓に無〓の〓を生み出しての〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1287,codepage,22693,97,"Attack launches holy lightning from the right arm.
Increase to Special Attack gauge: 3 <0065> 3 Hits",〓〓から聖なる雷を〓き〓つ〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1326,codepage,22828,76,"A downwards attack from above.
Increase to Special Attack gauge: 9 <0065> 1 Hit",上〓からの〓り下ろし。〓め技ゲージ〓加量：〓〓〓〓,
647,1327,codepage,22904,89,"A thrusting attack with the body kept low.
Increase to Special Attack gauge: 3 <0065> 2 Hits",〓〓を〓くしての素〓い〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1328,codepage,22993,93,"Knocks the foe off-balance, then cuts it down.
Increase to Special Attack gauge: 2 <0065> 4 Hits",〓〓を〓し上から切り〓〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1329,codepage,23086,86,"A spinning kick with nothing held back.
Increase to Special Attack gauge: 13 <0065> 1 Hit",〓いを付けた〓〓〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1330,codepage,23172,88,"A snake-fast attack quicker than the eye.
Increase to Special Attack gauge: 2 <0065> 4 Hits",目にも〓まらない高〓の〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1331,codepage,23260,83,"Surprise attack with a hidden knife.
Increase to Special Attack gauge: 6 <0065> 2 Hits",隠し持ったナイフでの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1332,codepage,23343,78,"A blow infused with holy power.
Increase to Special Attack gauge: 5 <0065> 2 Hits",聖なる力を〓めた一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1333,codepage,23421,94,"Knocks the foe off-balance and strikes upwards.
Increase to Special Attack gauge: 2 <0065> 4 Hits",〓〓を〓し下から切り上〓る。〓め技ゲージ〓加量：〓〓〓〓,
647,1334,codepage,23515,100,"A single blow that robs the foe of its will to fight.
Increase to Special Attack gauge: 6 <0065> 2 Hits",〓手の活力を〓う一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1335,codepage,23615,92,"Restrains the foe by nailing down its shadow.
Increase to Special Attack gauge: 5 <0065> 2 Hits",〓を〓〓き行動を〓〓する。〓め技ゲージ〓加量：〓〓〓〓,
647,1336,codepage,23707,91,"A blow that blocks the flow of magic energy.
Increase to Special Attack gauge: 5 <0065> 2 Hits",魔力の流れを〓〓する〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1337,codepage,23798,88,"A powerful thrust with nothing held back.
Increase to Special Attack gauge: 2 <0065> 4 Hits",〓いを付けた〓力な〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1338,codepage,23886,89,"A strike that aims for the foe's weak spot.
Increase to Special Attack gauge: 8 <0065> 1 Hit",〓所を〓っての一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1339,codepage,23975,87,"A leaping, slashing attack into the air.
Increase to Special Attack gauge: 3 <0065> 3 Hits",上空へと〓び上がる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1340,codepage,24062,73,"A downward blow from high.
Increase to Special Attack gauge: 4 <0065> 2 Hits",〓〓から切り〓〓る〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1341,codepage,24135,80,"Overwhelming sword flurry attack.
Increase to Special Attack gauge: 2 <0065> 6 Hits",剣圧による〓続〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1342,codepage,24215,97,"A blow from the side. Hold button to launch enemy.
Increase to Special Attack gauge: 12 <0065> 1 Hit",横からの一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1343,codepage,24312,86,"A blow that lifts the foe into the air.
Increase to Special Attack gauge: 11 <0065> 1 Hit",上空に〓ち上〓る〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1344,codepage,24398,77,"A sudden assault from the air.
Increase to Special Attack gauge: 15 <0065> 1 Hit",上空からの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
