resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
641,1157,codepage,29306,101,"Scales of a dragon. A symbol of the bearer's might.
Many carry these in place of a good luck charm.",ドラゴンのうろこ。〓者の〓と言われる。これをお守り〓わりに〓に〓ける者も多い。,
641,1158,codepage,29407,58,"Scales of a monster.
They possess great defensive power.",魔物のうろこ。高い防〓力を持つ。,
641,1159,codepage,29465,69,"Scales of a crocodile. 
They are as green as the heart of a forest.",〓のうろこ。〓い森のように〓い〓〓を帯びる。,
641,1160,codepage,29534,59,Beautiful scales that shine all the colors of the rainbow.,〓〓に〓く美しいうろこ。,
641,1161,codepage,29593,91,"An old shield that bears the marks of countless blows.
Still offers a modicum of defense.",〓〓も〓〓を〓け、その役目を〓えるに至った〓。〓〓の防〓力を帯びる。,
641,1162,codepage,29684,57,"Crown worn by the king of monsters.
Excessively ornate.",魔物の王〓。〓〓な〓〓が〓されている。,
641,1163,codepage,29741,62,"Skin of an amphibious beast.
Prized as a material for boots.",は虫〓の〓。〓などの〓〓として重宝される。,
641,1164,codepage,29803,65,"Tip of a broken spear.
It has no trace of its former sharpness.",壊れた槍の先。かつての〓さが見る〓も無い。,
641,1165,codepage,29868,25,The wing of a giant bat.,巨大なこうもりの〓。,
641,1166,codepage,29893,67,"Skin membrane of a bat's wing.
Lightweight, strong, and flexible.",こうもりの〓の〓〓。〓くて〓〓でよく〓びる。,
641,1167,codepage,29960,59,Giant bat wing fashioned to provide shelter from the rain.,〓の〓〓ともなった〓〓の巨大こうもりの〓。〓〓を〓めてこう〓ばれる。,
641,1168,codepage,30019,42,Ear of a giant bat. Shaped like a funnel.,巨大こうもりの〓。じ〓う〓のような〓をしている。,
641,1169,codepage,30061,59,A crystal holding the intense lifeforce of a bird of prey.,〓〓〓の〓々しい〓の力が〓る結〓。,
641,1170,codepage,30120,45,Special wing feather that assists in flight.,〓ぶために〓〓とされる〓〓な〓〓。,
641,1171,codepage,30165,72,"Tail feather of a giant bird. 
Said to contain the power of lightning.",雷の力をその〓に〓すと言われる巨鳥の尾にある〓〓。,
641,1172,codepage,30237,111,"Tail feather of a giant bird. Said to contain the power of
all lightning that descends from the storm clouds.",〓に〓り〓く全ての雷の力を〓すと言われる巨鳥の尾にある〓〓。,
641,1173,codepage,30348,90,"The talon from some type of predatory bird.
It is hooked so that the prey cannot escape.",〓〓〓の〓い〓。〓のようにねじれて〓物を〓さない。,
641,1174,codepage,30438,31,The razor fang of a carnivore.,肉食〓の〓い〓。,
641,1175,codepage,30469,67,"Sharp tooth of a carnivorous beast. 
A cure for several ailments.",肉食〓の〓い〓。〓〓に〓く薬になる。,
641,1176,codepage,30536,87,"Red crystal containing the fire-making power of the organ
responsible for firebreath.",ファイアブレスを〓り出す器〓。その器〓が持つ炎の力を〓に秘めた〓紅の結〓。,
641,1177,codepage,30623,88,"Blue crystal containing the fire-making power of the organ
responsible for firebreath.",ファイアブレスを〓り出す器〓。その器〓が持つ炎の力を〓に秘めた青い結〓。,
641,1178,codepage,30711,89,"Green crystal containing the fire-making power of the organ
responsible for firebreath.",ファイアブレスを〓り出す器〓。その器〓が持つ炎の力を〓に秘めた〓〓の結〓。,
641,1179,codepage,30800,85,"Red crystal containing the ice-making power of the organ
responsible for icebreath.",アイスブレスを〓り出す器〓。その器〓が持つ〓の力を〓に秘めた〓紅の結〓。,
641,1182,codepage,30887,91,"Red crystal containing the poison-making power of the organ
responsible for poisonbreath.",ポイズンブレスを〓り出す器〓。その器〓が持つ土の力を〓に秘めた〓紅の結〓。,
641,1183,codepage,30978,92,"Blue crystal containing the poison-making power of the organ
responsible for poisonbreath.",ポイズンブレスを〓り出す器〓。その器〓が持つ土の力を〓に秘めた青い結〓。,
641,1184,codepage,31070,93,"Green crystal containing the poison-making power of the organ
responsible for poisonbreath.",ポイズンブレスを〓り出す器〓。その器〓が持つ土の力を〓に秘めた〓〓の結〓。,
641,1185,codepage,31163,110,"Even in crystal form, this breath core shines with the colors
of the rainbow. Who knows what might come out?",〓〓に煌めくブレスコア。〓が発〓されるのかは不〓。結〓となってもその〓〓の煌めきは〓在。,
641,1186,codepage,31273,101,"A beast's pelt with various uses. Its heat retention
properties make it effective against the cold.",〓々な用途に〓われる〓の〓〓。〓〓〓に〓れ、寒さに〓くなる。,
641,1187,codepage,31374,34,Bits of meat dripping with blood.,〓の〓る肉。その欠〓。,
641,1188,codepage,31408,30,Parts for a kobold slingshot.,コボルトの〓石器のパーツ。,
641,1189,codepage,31438,26,Parts for a kobold lance.,コボルトの槍のパーツ。,
641,1190,codepage,31464,27,Parts for a kobold hammer.,コボルトの〓のパーツ。,
641,1191,codepage,31491,56,"An old copper coin. 
On it is depicted a young kobold.",〓びた〓〓。〓いコボルトの〓〓が〓されている。,
641,1192,codepage,31547,62,"An old silver coin. 
On it is depicted a middle-aged kobold.",〓びた銀〓。中〓のコボルトの〓〓が〓されている。,
641,1193,codepage,31609,107,"An old gold coin. On it is depicted an elderly kobold. 
He has a long, thick beard and kindly expression.",〓びた金〓。口〓を〓えた〓コボルトの〓〓に〓ちた〓〓が〓られている。,
641,1194,codepage,31716,125,"An old coin. Its touch sends shockwaves through the body. The
kobold who carved the lightning rune is depicted on the edge.",〓びた〓〓。持つとピリピリする。〓に〓〓のルーンが〓まれたコボルトの〓が〓られている。,
641,1195,codepage,31841,22,A nugget of iron ore.,鉄。その原石。,
641,1196,codepage,31863,55,The joint that powers an enormous flying beast's wing.,巨大な鳥〓の手〓。,
641,1197,codepage,31918,34,Wing of an enormous flying beast.,巨大な鳥〓の〓。,
641,1198,codepage,31952,21,A griffon's feather.,グリフォンの〓〓。,
641,1199,codepage,31973,37,A beautiful green griffon's feather.,美しい〓〓のグリフォンの〓〓。,
641,1200,codepage,32010,38,A beautiful white decorative feather.,〓っ〓な美しい〓〓。,
641,1201,codepage,32048,37,A beautiful blue decorative feather.,〓〓の美しい〓〓。,
641,1202,codepage,32085,105,"A gigantic beak with a sharp cutting tip. On rare occasions,
may instantly stop an enemy in its tracks.",切っ先のように〓く〓った巨大なくちばし。〓に一〓で〓を〓〓める〓果を〓する。,
641,1203,codepage,32190,118,"The down feather of an unknown bird. If you have enough of
them, they can provide great protection against the cold.",鳥〓の〓〓。〓まると〓〓の〓〓〓を発〓する。,
641,1204,codepage,32308,70,"Extremely durable golden mineral. 
Makes the blood rush to the head.",とても〓い金〓の鉱石。〓に〓が上りやすくなる。,
641,1205,codepage,32378,39,Petal from a magnificent white flower.,〓〓の巨大な花の花びら。,
641,1206,codepage,32417,43,Petal from a magnificent blood-red flower.,〓のように〓い巨大な花の花びら。,
641,1207,codepage,32460,31,Seed possessing potent poison.,〓力な〓を持つ〓。,
641,1208,codepage,32491,91,"Seed with the ability to absorb poisons. 
It possesses an extremely potent poison itself.",〓を〓〓してしまう〓〓を持つ〓。自〓も〓〓を持つ。,
641,1209,codepage,32582,75,"Herb which causes illusions. 
Apparently, it is used in magic ceremonies.",〓に幻〓〓用を持つ多〓草。魔術師の〓〓などに〓用される。,
641,1210,codepage,32657,32,A sharp stinger from an insect.,〓虫〓の〓いトゲ。,
641,1211,codepage,32689,61,"A metal disc with the ability to seal in heat.
Always warm.",〓を封じ〓める〓〓を持つ金属〓の〓。いつもほのかに〓かい。,
641,1212,codepage,32750,28,Prominent horn of a beetle.,〓虫の〓〓な〓。,
641,1213,codepage,32778,56,"A fragment of an insect's strong, lightweight carapace.",〓くて〓〓な〓虫の殻。その欠〓。,
641,1214,codepage,32834,78,"An organ that releases bubbles for a bubble attack.
An absurd shade of blue.",〓〓〓の〓の〓〓を〓り出す器〓。〓ん〓青い〓をしている。,
641,1215,codepage,32912,77,"An organ that releases bubbles for a bubble attack.
Shines like an emerald.",〓〓〓の〓の〓〓を〓り出す器〓。エメラルドのような光〓がある。,
641,1216,codepage,32989,49,Marine animal's horn. Hard and sharp as a sword.,〓〓の〓。剣のように〓く〓い。,
641,1217,codepage,33038,61,"Marine animal's horn. Strong, thick, and sharp like a stake.",〓〓の〓。〓のように〓く〓〓で〓い。,
641,1218,codepage,33099,52,Fresh seafood. It's not clear what creature it was.,〓鮮な海の幸。〓の肉かは不〓。,
641,1219,codepage,33151,88,"The organ with which shellfish fire stones using pressurized
gas. Widens like a bugle.",〓〓生〓された〓を圧〓空気で〓ばす貝〓の器〓。ラッパのように〓広がりになっている。,
641,1220,codepage,33239,74,"The organ with which shellfish fire coarse gravel using
pressurized gas.",圧〓空気でツブテを〓ばす貝〓の器〓。,
641,1221,codepage,33313,75,"Shellfish organ, as red as blood, which shoots small pebbles
like arrows.",〓のように〓い貝〓の器〓。小さなツブテを〓のようにここから〓つ。,
641,1222,codepage,33388,55,A projectile made from the stones formed in shellfish.,貝〓の〓〓で〓い石を〓〓にして生〓された〓〓。,
641,1223,codepage,33443,109,"Projectile made from the same material as a seashell.
The spiral pattern on the surface increases accuracy.",殻と〓じ原〓で生〓された〓〓。〓面の〓〓〓の〓〓が、〓中〓を上〓さ〓ると言われている。,
641,1224,codepage,33552,88,"Projectile formed in monsters' bodies. 
Named for its ability to penetrate iron armor.",魔物の〓〓で生〓された〓〓。鋼鉄の鎧をも〓々と〓く事からこう〓ばれる。,
641,1225,codepage,33640,38,A pearl with an alluring black sheen.,〓〓のなまめかしい〓〓いを持つ〓〓。,
641,1226,codepage,33678,26,A mass of shellfish glue.,貝〓の〓〓が〓まった〓。,
641,1228,codepage,33705,50,Root of a plant that walks around like an animal.,動物のように〓き〓る〓物の〓。,
641,1229,codepage,33755,49,The supple and pliant arm of the walking flower.,しなやかで〓〓な〓行花の〓手。,
641,1230,codepage,33804,66,"Supple arm of the walking flower with tips as sharp as a
swords.",先〓が剣のように〓く〓〓な〓行花の〓手。,
641,1231,codepage,33870,21,A large mass of wax.,〓の大きな〓。,
641,1232,codepage,33891,71,"A curiously shaped seed. 
The species to which it belongs is unclear.",〓〓な〓の〓。どんな〓物のものなのかは不〓。,
641,1233,codepage,33962,36,Part of a mask shaped like a skull.,ドクロを〓した〓面の一部。,
641,1234,codepage,33998,28,A mask shaped like a skull.,ドクロを〓した〓面。,
641,1235,codepage,34026,78,"A crystal with dark power sealed within.
Unsuppressed power seeps out of it.",〓の力が封じ〓められている結〓。〓え切れない〓大な力が、外に〓れ出している。,
641,1236,codepage,34104,80,"A crystal recognized as a sliver of chaos.
A sense of foreboding surrounds it.",〓〓の欠〓と〓ばれる結〓。瘴気が漂っている。,
641,1237,codepage,34184,54,A gemstone imbued with darkness said to devour souls.,〓を〓らうと言われる〓を秘めた宝〓。,
641,1238,codepage,34238,90,"Crystal that projects a beam in one direction after
concentrating and amplifying energy.",エネルギーを〓〓さ〓て〓〓した後、一定方〓へ〓〓するという〓〓を持った結〓。,
641,1239,codepage,34328,39,A tasteless relief carved into a bone.,〓骨をあしらった〓味の〓いレリーフ。,
641,1240,codepage,34367,62,Said to be written by the undead. Its true nature is unknown.,不死者が〓したとされる書物。〓〓は不〓。,
641,1241,codepage,34429,36,Eyeball of an artificial life form.,〓〓生〓〓の目〓。,
641,1244,codepage,34467,121,"Crystal that holds the fire of life when an artificial life is
transferred into a doll. A crystal of paramount alchemy.",〓りの生〓を人〓に〓す〓に、その〓の炎を〓める結〓。錬金術の〓知の結〓でもある。,
641,1245,codepage,34588,95,"The first letter has been erased from this seal, turning its
meaning from ""truth"" to ""death.""",〓〓が欠けて死となった〓印が〓り〓まれた〓〓。,
641,1246,codepage,34683,50,Some type of metal which rusts easily in the air.,空気中で〓〓に〓化する金属。,
641,1247,codepage,34733,43,The red flame of a soul not of this world.,この世にあら〓る〓が〓い炎になったもの。,
641,1248,codepage,34776,44,The blue flame of a soul not of this world.,この世にあら〓る〓が青い炎になったもの。,
641,1249,codepage,34820,37,A broken doll with its head missing.,〓部が失われ、〓全に壊れてしまった人〓。,
641,1251,codepage,34858,49,Gemstone that holds extremely intense ice power.,〓めて〓力な〓の力を〓す宝〓。,
641,1253,codepage,34908,59,"Fragment with a rune inscription that reads ""pierces all.""",あら〓るものを〓く、とルーンで書かれた〓〓の欠〓。,
641,1254,codepage,34967,99,"From a mirror used in the Pleiades War to deflect the spells
of witches. This is just a fragment.",〓魔の戦いで魔女の術法を〓ね〓したとされる鏡。その欠〓。,
641,1255,codepage,35066,68,"Demon's mirror which shows one's future when peered into at
night.",夜中に〓き〓〓と自〓の〓〓が見えると言われる〓魔の鏡。,
641,1256,codepage,35134,68,"Accessory consisting of a holy imprint engraved on a copper
plate.",〓〓の金属〓に聖なる〓印が〓まれたアクセサリー。,
641,1257,codepage,35202,85,"Vessel to hold the blood of a sacrifice. 
A livid substance is stuck to the inside.",生〓の〓を〓ける器。〓〓にはどす〓い〓れがこびりついている。,
641,1258,codepage,35287,62,A magic chain that binds evil spirits to those without souls.,〓のない者に〓霊を〓〓さ〓て〓り付ける魔法の〓。,
641,1259,codepage,35349,51,Horn believed to be the source of a demon's power.,〓魔の力の〓とされる〓。,
641,1260,codepage,35400,114,"Horn believed to be the source of a demon's power. 
It strikes terror into the hearts of those who look upon it.",〓魔の力の〓とされる〓。見る者を不〓にさ〓る〓々しい〓〓気を漂わ〓ている。,
641,1261,codepage,35514,96,"The soul of a sacrifice crystallized by a demon.
It trembles and whispers a curse every night.",〓〓者の〓を〓魔が結〓化したもの。夜な夜な〓えて〓〓をささやく。,
641,1262,codepage,35610,88,"A gem called to this world by some rite. 
It is said to bring plagues upon its holder.",ある〓〓でこの世界に〓び出された宝〓。持つ者に〓々な〓〓をもたらすとされる。,
641,1263,codepage,35698,66,"Demon wing so black it appears to be a piece of darkness
itself.",〓の一部がそのまま〓になったかのような〓い〓〓を持つ〓魔の〓。,
641,1264,codepage,35764,91,"Demon wing a shade so deep and beautiful that one feels as
though one might fall into it.",その中に〓ち〓んでしまいそうなくらい〓く美しい〓の〓を〓えた〓魔の〓。,
641,1265,codepage,35855,94,"Crystal allegedly left behind by dying demons.
The fire of life appears to be sealed inside.",〓魔が死ぬ時に〓すという結〓。〓の炎を封じ〓めているらしい。,
641,1266,codepage,35949,93,"Glows a beautiful shade of blood red.
Said to be a heart from the famous species of undead.",〓のように〓く美しい〓をした〓。不〓を〓〓する不死の一〓の心〓と言われる。,
641,1267,codepage,36042,55,Magical fire which purportedly cannot be extinguished.,〓して絶える事がないと言われる魔法の炎。,
641,1268,codepage,36097,105,"Fang which supposedly holds all of a vampire's power.
Even apart from its body, it still absorbs blood.",ヴァンパイアの力の全てが〓ると言われる〓。〓〓から〓れた今でも、〓を〓〓する。,
641,1269,codepage,36202,53,"Fang of a vampire.
Still holds intense magic power.",ヴァンパイアの〓。〓〓〓い魔力を持つ。,
641,1270,codepage,36255,90,"Vampire claws hard and sharp as razor blades.
The marks of these claws tend not to heal.",〓刀のように〓利で〓〓なヴァンパイアの〓。この〓で生じた切り〓は、なかなか〓らないという。,
641,1271,codepage,36345,69,"Heart of a Sharp Scissor. 
Said to drive those who touch it insane.",シャープシザーの心〓。〓れた者はその狂気に〓み〓まれてしまうという。,
641,1272,codepage,36414,35,Part of a wing of a Sharp Scissor.,シャープシザーの〓。その欠〓。,
641,1273,codepage,36449,59,"Claws of a Sharp Scissor. 
Sharper than even a vampire's.",シャープシザーの〓。ヴァンパイアのものよりも〓に〓利。,
641,1274,codepage,36508,35,A crystal magically turned yellow.,魔力の〓〓で〓〓く〓〓いた水〓。,
641,1275,codepage,36543,60,Fragment of something engraved with an intricate wild rose.,精〓な野バラの花の〓〓が〓された〓かの欠〓。,
641,1276,codepage,36603,21,A massive crab claw.,巨大な〓のはさみ。,
641,1277,codepage,36624,45,Sharp crab claws that can cut through stone.,岩をも〓〓する〓い〓のはさみ。,
641,1278,codepage,36669,124,"Alchemy-derived crystal deemed necessary to activate a golem.
This one contains an evil spirit instead of the usual fairy.",錬金術により創られた、ゴーレムの〓動に〓〓とされる結〓。〓常は妖精〓がこれには〓霊が〓る。,
641,1279,codepage,36793,77,"Crystal that holds a mischievous gremlin. 
It is the lifesource of a golem.",〓戯〓きの妖精が封じ〓められた結〓。ゴーレムの動力〓、言わば〓になる。,
641,1280,codepage,36870,102,"When charging an opponent, the ram lowers its head and drives
this powerful horn into its adversary.",〓〓たり〓〓の〓に、〓っ先に〓手に〓き〓さる〓〓な〓。,
641,1281,codepage,36972,74,"Sturdy horn for devastating body attacks.
Points directly at the target.",〓〓たり〓〓の〓壊力を高める〓〓な〓。〓っ先に〓〓へ〓れる部〓に生える。,
641,1282,codepage,37046,98,"Section of armor that protects the tail. 
Its twisty, snake-like shape makes it look like a toy.",尻尾を護っていた鎧の一部。〓のようにうねる機構はまるで〓〓のように見える。,
641,1283,codepage,37144,56,"Long, narrow armor that reminds one of a snake's belly.",〓の〓を〓〓さ〓る〓長い鎧の一部。,
641,1284,codepage,37200,66,"A container for holding transient souls.
Currently, it is empty.",〓〓めの〓を〓めるケース。〓在その〓は失われている。,
641,1285,codepage,37266,93,"A container for holding transient souls. 
It holds no souls, but great magic whirls within.",〓〓めの〓を〓めるケース。〓は失われているが、〓い魔力が〓〓いている。,
641,1286,codepage,37359,73,"A twisted arrowhead. 
Its shape helps it pierce deeper into the victim.",〓を〓いた〓じり。この〓〓で〓〓力を高めるという。,
641,1287,codepage,37432,19,A giant horseshoe.,巨大な〓鉄。,
641,1288,codepage,37451,98,"The evil eye that can kill with a mere glance.
Though its owner is dead, the wickedness lingers.",目線で〓〓るという〓しき存在の眼〓。〓が死ん〓今でも〓々しさは〓在。,
641,1289,codepage,37549,39,"A monsters eyeball, pretty as a jewel.",宝石のように美しい魔物の目〓。,
641,1290,codepage,37588,72,"The heart of a monster.
Varies greatly from that of a living creature.",魔物の心〓部。生き物のそれとは〓遠い〓をしている。,
641,1291,codepage,37660,74,"The heart of a monster. 
Radiates brilliant green light like an emerald.",魔物の心〓部。エメラルドのように美しい〓の光を〓つ。,
641,1292,codepage,37734,40,Monster bone hard and sturdy as a rock.,岩のように〓く〓〓な魔物の骨。,
641,1293,codepage,37774,88,"Bone from a monster's arm shaped like a mace.
One strike of this bone can crush stone.",メイスのような〓をした魔物の〓の先にある骨。この骨の一〓は岩をも砕く。,
641,1294,codepage,37862,65,"Part of a monster's arm bone from which came devastating
blows.",〓力な一〓を生み出す魔物の〓の先にある骨。その欠〓。,
641,1295,codepage,37927,67,"Arms of a monster. 
Some sticky substance remains on the suckers.",魔物の〓手。〓〓にはま〓〓〓力が〓っている。,
641,1296,codepage,37994,46,The charming little canine tooth of a goblin.,ゴブリンの〓〓。小さくて〓〓らしい。,
641,1297,codepage,38040,84,"Probably the fang of some fearsome monster, but it's so little
it's actually cute.",ある〓魔の〓らしいが、とても小ぶりで〓しろ〓〓らしい。,
641,1298,codepage,38124,50,Part of a monster's wing said to drain lifeforce.,生〓力を〓い〓ると言われる〓魔の〓。その一部。,
641,1299,codepage,38174,90,"Monster's wing said to drain lifeforce. Still
sucks life even without its original body.",生〓力を〓い〓ると言われる〓魔の〓。〓亡き今も他の生〓の〓〓を〓〓する。,
641,1300,codepage,38264,55,"Fragment of a stone with the inscription ""Be naughty.""",〓石の一部。〓戯〓よ、と書かれている。,
641,1301,codepage,38319,92,"The pebble from a goblin's heart, said to be where its soul
resides. Suppresses confusion.",ゴブリンの〓と言われる心〓部の石ころ。〓乱を〓える〓果がある。,
641,1302,codepage,38411,60,"A fortified wine. 
It appears to be of a superior vintage.",酒精〓化〓イン。〓い〓〓〓のもののよう〓。,
641,1303,codepage,38471,120,"Flying insect with a rigid exoskeleton. Not to be swatted
lightly. Named ""Legion"" for binding with others of its kind.",〓〓らけの〓い殻で覆われた〓虫。うっかり〓くと〓い目にあう。〓〓を〓〓ところからレギオンと〓ばれる。,
641,1304,codepage,38591,67,"Red wasp to lead all others. 
Moves three times the normal speed.",〓スプたちを〓べると言われる〓い〓。その動きは〓常の〓〓いと言われている。,
641,1305,codepage,38658,55,A compound insect eye with a brilliant platinum shine.,プラチナのように美しく〓く〓虫の〓眼。,
641,1306,codepage,38713,29,A large compound insect eye.,大きな〓虫の〓眼。,
641,1307,codepage,38742,29,A full-sized clump of amber.,こぶし大の〓〓の〓。,
641,1308,codepage,38771,86,"The organ that condenses liquids in the body.
As beautiful as the amber it produces.",〓〓に〓〓した〓〓の一部を〓〓して〓める器〓。これ自〓も〓〓のように美しい。,
641,1309,codepage,38857,36,Very long and sharp insect stinger.,とてつもなく長くて〓い虫の〓。,
641,1310,codepage,38893,40,Insect spine long and sharp as a spear.,槍のように長く〓い虫の〓。,
641,1311,codepage,38933,63,Part of the wing of a flying insect known as the king of bugs.,王と〓ばれる〓虫の〓。その欠〓。,
641,1312,codepage,38996,58,Part of a large insect wing colored a deep shade of blue.,〓い青の〓をした大きな虫の〓。その欠〓。,
641,1313,codepage,39054,74,"The main food source for queen bees.
Some say it's good for people, too.",王と〓ばれる〓の〓食。人間の〓〓にも〓いらしい。,
641,1314,codepage,39128,49,"Red cartilage from a mollusk.
Constantly moist.",〓紅の〓〓〓の〓〓骨。常に水気を帯びている。,
641,1315,codepage,39177,51,"Green cartilage from a mollusk.
Constantly moist.",〓〓の〓〓〓の〓〓骨。常に水気を帯びている。,
641,1316,codepage,39228,52,Bone shaped like a mallet at the end of a tentacle.,〓手の先にある〓のような〓〓の骨。,
641,1317,codepage,39280,49,Large horn of a sheep twisted around and around.,〓重にも〓を〓いた大きな〓の〓。,
641,1318,codepage,39329,67,"Large horn twisted in a spiral. 
It has a sinister, warped shape.",〓〓〓にねじれた大きな〓。歪んで気持ち〓い〓をしている。,
641,1319,codepage,39396,92,"Piece of some light armor. 
It slightly raises defense as if some weak magic enchanted it.",〓〓の鎧の欠〓。〓い魔力を帯びていたようで〓〓すると〓〓の防〓力の〓上を〓られる。,
641,1320,codepage,39488,107,"Piece of some light armor reinforced by powerful magic.
The fragment maintains the benefits of the magic.",〓〓の鎧の欠〓。〓力な魔力で〓〓を上〓ている。欠〓となってもその〓〓を〓ける事が〓〓。,
641,1321,codepage,39595,91,"Piece of stone with runes engraved. 
Bears the inscription ""Keep your eyes on the prize.""",ルーンが〓まれた〓石の一部。〓のように〓〓を外さない、と〓まれている。,
641,1322,codepage,39686,88,"Piece of stone with runes engraved. 
Bears the inscription ""One strike fells the foe.""",ルーンが〓まれた〓石の一部。この一〓は〓〓を一〓で〓す、と〓まれている。,
641,1323,codepage,39774,64,"Front tooth of a herbivore. 
A shape suited for cutting grass.",草食動物の〓〓。草を〓ち切るのに〓した〓をしている。,
641,1324,codepage,39838,79,"Front teeth that appear to have belonged to a herbivore.
Disgustingly warped.",草食動物のものらしき〓〓。みにくく歪んでいる。,
641,1325,codepage,39917,48,Silver mirror handle featuring a lovely design.,銀〓の手鏡の〓っ手。美しい〓〓が〓されている。,
641,1326,codepage,39965,68,"From the wings of a flying dragon.
Special bone needed for flight.",〓イバーンの〓にあるという、〓ぶのに〓〓な〓〓な骨。,
641,1327,codepage,40033,70,"Stones that form in amphibians' livers.
A cure for several ailments.",は虫〓の〓に〓る石。〓〓に〓くとされる。,
641,1328,codepage,40103,84,"Red stones that form in amphibians' livers.
Has a healing effect on living bodies.",は虫〓の〓に〓る〓い石。生き物の〓〓を〓す〓果がある。,
641,1330,codepage,40188,96,"Claw that grows on a monster's tail.
Tail is whipped around and plunges the claw into the foe.",魔物の尻尾に生えている〓。尻尾による〓〓の〓、〓〓に〓き〓さる。,
641,1331,codepage,40284,69,"Internal organ from a large amphibian.
Alleviates several ailments.",巨大なは虫〓の〓〓。〓〓を〓すと言われる。,
641,1332,codepage,40353,46,Gallstone from the pancreas of a rare wyvern.,ある〓〓な〓イバーンの〓に〓る〓石。,
641,1333,codepage,40399,65,"A staff held by a sack mimic.
A name is carved into the design.",〓ミミックが持っていた杖。〓に名〓が〓ってある。,
641,1334,codepage,40464,73,"Mysterious card carried by a gentleman.
It has illegible writing on it.",ジェントルメンが持っていた〓のカード。〓か書いてあるが〓めない。,
641,1335,codepage,40537,47,Abnormal molding concealed by the sacred sack.,セイクリッド・サックが隠し持っていた不思〓な造〓物。,
641,1336,codepage,40584,46,Precious gem that was concealed by a monster.,魔物が隠し持っていた美しい宝石。,
641,1337,codepage,40630,52,Old strings made of hemp. Durable and still of use.,〓びた〓の〓。〓〓でま〓〓〓に〓える。,
641,1338,codepage,40682,101,"The most rudimentary seed of virtual life produced in alchemy.
It takes the form of a dazzling gem.",錬金術によって生み出される最も〓〓〓な〓〓生〓〓。これ自〓は〓〓な宝石である。,
641,1339,codepage,40783,56,A piece of copper that appears to be part of some tool.,〓かの器〓の一部と思われる〓の欠〓。,
641,1340,codepage,40839,88,"A sizeable emerald with a high degree of purity.
A virtual life dwells faintly within.",〓〓の高い大〓のエメラルド。〓〓に薄らと〓〓生〓が〓っている。,
641,1341,codepage,40927,85,"A sizeable ruby with a high degree of purity.
A virtual life dwells faintly within.",〓〓の高い大〓のルビー。〓〓に薄らと〓〓生〓が〓っている。,
641,1342,codepage,41012,42,A silver sconce with an elaborate design.,美しい〓〓が〓された銀〓の〓〓。,
641,1343,codepage,41054,55,Organ that converts the power of darkness into breath.,〓の力をブレスに〓〓する器〓。,
641,1344,codepage,41109,70,"Organ that converts and amplifies the power of darkness into
breath.",〓の力をブレスに〓〓〓〓さ〓る器〓。,
641,1345,codepage,41179,37,Scales that shine a brilliant green.,〓に〓く美しいうろこ。,
641,1346,codepage,41216,75,"Red crystal of the organ that produces thunderbreath.
Prevents paralysis.",サンダーブレスを〓り出す器〓が〓く結〓化したもの。〓〓を防〓。,
641,1347,codepage,41291,72,"Blue crystal of the organ that produces thunderbreath.
Prevents Faint.",サンダーブレスを〓り出す器〓が青く結〓化したもの。気絶を防〓。,
641,1348,codepage,41363,92,"Green crystal of the organ that produces thunderbreath.
Possesses immense lightning power.",サンダーブレスを〓り出す器〓が〓の結〓化したもの。〓力な雷の力を〓する。,
641,1350,codepage,41456,48,Scales with the red glare of a blazing inferno.,〓え〓る炎のように紅く〓くうろこ。,
641,1351,codepage,41504,52,Breath core that generates high-density firebreath.,高密〓の炎のブレスを〓り出すブレスコア。,
641,1352,codepage,41556,59,Beautiful scales with five colors rippling on the surface.,〓面に五〓の〓〓が広がる美しいうろこ。,
641,1353,codepage,41615,90,"Dangerous ore that releases flares when exposed to air.
Crystallized by materialization.",大気に〓れると火を〓く〓〓な鉱石。マテリアライズにより結〓化されている。,
641,1354,codepage,41705,101,"Ore that spews intensely hot flames. Crystallized by
materialization, but still prone to flare-ups.",〓めて高〓の火を〓く鉱石。マテリアライズによって結〓化されているが、それでも〓に火を〓く。,
641,1355,codepage,41806,44,Raw material of a steel said to never rust.,〓して〓びないと言われる〓〓な鋼。その原石。,
641,1356,codepage,41850,54,Raw material of a flexible yet durable magical metal.,〓〓〓と耐〓〓を〓ね〓えた魔法金属。その原石。,
641,1357,codepage,41904,97,"Large jewel believed to contain the power of the orb in the
sky. Somehow not too hot to handle.",空に〓く〓陽の力を秘めているとされる大〓の宝〓。〓くて持てないという事はない。,
641,1358,codepage,42001,63,A strange mineral that contains within it the mystery of life.,生〓の神秘が秘められている不思〓な鉱石。,
641,1359,codepage,42064,39,Mystical ore only heard of in legends.,〓〓にのみ〓り継がれる神秘の鉱石。,
641,1360,codepage,42103,63,Anthracite-like ore with golden light seeping from the inside.,〓〓から金〓の光が〓れる石〓のような鉱石。,
641,1361,codepage,42166,33,The prominent skull of a dragon.,ドラゴンの〓〓な〓〓骨。,
641,1362,codepage,42199,60,Cursed bone fragment of a dragon that died torn by regrets.,〓〓を〓して死ん〓ドラゴンの〓いが〓った骨〓。,
641,1363,codepage,42259,64,"Maggots that breed only in Zombie Dragons.
Tough and alluring.",ドラゴンゾンビに〓け〓くと言われる〓。とても〓く美しい。,
641,1365,codepage,42324,43,Dragon's scales that have become corroded.,〓食したドラゴンのうろこ。,
